Time, theta_x, theta_y, PWM_PX, PWM_NX, PWM_PY, PWM_NY
15699.00,-10.85,-15.87,0.00,11.00,0.00,8.00,0.00,28.00,0.00,28.00
15770.00,-10.85,-15.87,0.00,9.00,0.00,0.00,0.00,33.00,0.00,0.00
15837.00,-10.85,-15.87,0.00,9.00,0.00,0.00,0.00,33.00,0.00,0.00
15905.00,-10.85,-15.87,0.00,9.00,0.00,0.00,0.00,33.00,0.00,0.00
15972.00,-10.85,-15.87,0.00,9.00,0.00,0.00,0.00,33.00,0.00,0.00
16040.00,-10.85,-15.87,0.00,9.00,0.00,0.00,0.00,33.00,0.00,0.00
16108.00,-10.85,-15.87,0.00,9.00,0.00,0.00,0.00,33.00,0.00,0.00
16176.00,-10.85,-15.87,0.00,9.00,0.00,0.00,0.00,33.00,0.00,0.00
16243.00,-10.85,-15.87,0.00,9.00,0.00,0.00,0.00,33.00,0.00,0.00
16311.00,-10.85,-15.87,0.00,9.00,0.00,0.00,0.00,33.00,0.00,0.00
16378.00,-10.85,-15.87,0.00,9.00,0.00,0.00,0.00,33.00,0.00,0.00
16446.00,-10.85,-15.87,0.00,3.00,0.00,5.00,0.00,23.00,0.00,24.00
16515.00,-10.85,-15.87,0.00,3.00,0.00,5.00,0.00,23.00,0.00,24.00
16583.00,-10.85,-15.87,0.00,3.00,0.00,5.00,0.00,23.00,0.00,24.00
16652.00,-10.85,-15.87,0.00,3.00,0.00,5.00,0.00,23.00,0.00,24.00
16720.00,-10.85,-15.87,0.00,3.00,0.00,5.00,0.00,23.00,0.00,24.00
16789.00,-10.85,-15.87,0.00,3.00,0.00,5.00,0.00,23.00,0.00,24.00
16858.00,-10.85,-15.87,0.00,3.00,0.00,5.00,0.00,23.00,0.00,24.00
16926.00,-10.85,-15.87,0.00,3.00,0.00,5.00,0.00,23.00,0.00,24.00
16995.00,-10.85,-15.87,0.00,3.00,0.00,5.00,0.00,23.00,0.00,24.00
17063.00,-10.85,-15.87,0.00,3.00,0.00,5.00,0.00,23.00,0.00,24.00
17132.00,-10.85,-15.87,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
17200.00,-10.85,-15.87,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
17267.00,-10.85,-15.87,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
17335.00,-10.85,-15.87,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
17402.00,-10.85,-15.87,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
17470.00,-10.85,-15.87,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
17538.00,-10.85,-15.87,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
17605.00,-10.85,-15.87,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
17673.00,-10.85,-15.87,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
17740.00,-10.85,-15.87,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
17808.00,-10.85,-15.87,0.00,6.00,0.00,0.00,0.00,28.00,0.00,0.00
17875.00,-10.85,-15.87,0.00,6.00,0.00,0.00,0.00,28.00,0.00,0.00
17943.00,-10.85,-15.87,0.00,6.00,0.00,0.00,0.00,28.00,0.00,0.00
18011.00,-10.85,-15.87,0.00,6.00,0.00,0.00,0.00,28.00,0.00,0.00
18078.00,-10.85,-15.87,0.00,6.00,0.00,0.00,0.00,28.00,0.00,0.00
18146.00,-10.85,-15.87,0.00,6.00,0.00,0.00,0.00,28.00,0.00,0.00
18213.00,-10.85,-15.87,0.00,6.00,0.00,0.00,0.00,28.00,0.00,0.00
18281.00,-10.85,-15.87,0.00,6.00,0.00,0.00,0.00,28.00,0.00,0.00
18349.00,-10.85,-15.87,0.00,6.00,0.00,0.00,0.00,28.00,0.00,0.00
18416.00,-10.85,-15.87,0.00,6.00,0.00,0.00,0.00,28.00,0.00,0.00
18485.00,-10.85,-15.87,0.00,10.00,0.00,0.00,0.00,35.00,0.00,0.00
18552.00,-10.85,-15.87,0.00,10.00,0.00,0.00,0.00,35.00,0.00,0.00
18621.00,-10.85,-15.87,0.00,10.00,0.00,0.00,0.00,35.00,0.00,0.00
18690.00,-10.85,-15.87,0.00,10.00,0.00,0.00,0.00,35.00,0.00,0.00
18758.00,-10.85,-15.87,0.00,10.00,0.00,0.00,0.00,35.00,0.00,0.00
18827.00,-10.85,-15.87,0.00,10.00,0.00,0.00,0.00,35.00,0.00,0.00
18895.00,-10.85,-15.87,0.00,10.00,0.00,0.00,0.00,35.00,0.00,0.00
