Time,theta_x,theta_y,PWM_PX,PWM_NX,PWM_PY,PWM_NY,PWM_real_PX,PWM_real_NX,PWM_real_PY,PWM_real_NY
41411.00,-48.19,-24.64,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
41479.00,-48.19,-23.90,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
41546.00,-48.19,-23.90,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
41614.00,-48.19,-23.90,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
41681.00,-48.19,-22.96,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
41749.00,-48.19,-22.96,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
41817.00,-48.19,-22.96,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
41884.00,-48.19,-21.91,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
41953.00,-48.19,-20.66,0.00,8.00,1.00,0.00,0.00,32.00,21.00,0.00
42020.00,-48.19,-19.71,0.00,8.00,1.00,0.00,0.00,32.00,21.00,0.00
42089.00,-48.19,-19.71,0.00,8.00,1.00,0.00,0.00,32.00,21.00,0.00
42158.00,-48.89,-19.71,0.00,8.00,1.00,0.00,0.00,32.00,21.00,0.00
42226.00,-49.79,-19.71,0.00,8.00,1.00,0.00,0.00,32.00,21.00,0.00
42296.00,-50.62,-19.01,0.00,8.00,1.00,0.00,0.00,32.00,21.00,0.00
42364.00,-51.52,-19.01,0.00,8.00,1.00,0.00,0.00,32.00,21.00,0.00
42433.00,-52.36,-19.01,0.00,8.00,1.00,0.00,0.00,32.00,21.00,0.00
42502.00,-53.31,-18.37,0.00,8.00,1.00,0.00,0.00,32.00,21.00,0.00
42570.00,-54.55,-18.37,0.00,8.00,1.00,0.00,0.00,32.00,21.00,0.00
42639.00,-55.85,-17.76,2.00,0.00,5.00,0.00,21.00,0.00,27.00,0.00
42707.00,-57.22,-17.76,2.00,0.00,5.00,0.00,21.00,0.00,27.00,0.00
42776.00,-58.00,-17.76,2.00,0.00,5.00,0.00,21.00,0.00,27.00,0.00
42845.00,-58.00,-17.08,2.00,0.00,5.00,0.00,21.00,0.00,27.00,0.00
42913.00,-57.00,-17.08,2.00,0.00,5.00,0.00,21.00,0.00,27.00,0.00
42982.00,-57.00,-17.08,2.00,0.00,5.00,0.00,21.00,0.00,27.00,0.00
43051.00,-57.00,-17.08,2.00,0.00,5.00,0.00,21.00,0.00,27.00,0.00
43119.00,-57.00,-17.08,2.00,0.00,5.00,0.00,21.00,0.00,27.00,0.00
43188.00,-56.49,-17.08,2.00,0.00,5.00,0.00,21.00,0.00,27.00,0.00
43256.00,-56.49,-17.08,2.00,0.00,5.00,0.00,21.00,0.00,27.00,0.00
43325.00,-56.49,-17.08,8.00,0.00,0.00,0.00,28.00,0.00,0.00,0.00
43393.00,-56.49,-17.08,8.00,0.00,0.00,0.00,28.00,0.00,0.00,0.00
43460.00,-56.49,-17.08,8.00,0.00,0.00,0.00,28.00,0.00,0.00,0.00
43528.00,-55.49,-16.58,8.00,0.00,0.00,0.00,28.00,0.00,0.00,0.00
43595.00,-54.87,-16.58,8.00,0.00,0.00,0.00,28.00,0.00,0.00,0.00
43663.00,-54.87,-16.58,8.00,0.00,0.00,0.00,28.00,0.00,0.00,0.00
43730.00,-54.06,-16.58,8.00,0.00,0.00,0.00,28.00,0.00,0.00,0.00
43798.00,-54.06,-16.58,8.00,0.00,0.00,0.00,28.00,0.00,0.00,0.00
43866.00,-53.21,-16.58,8.00,0.00,0.00,0.00,28.00,0.00,0.00,0.00
43933.00,-52.69,-16.58,8.00,0.00,0.00,0.00,28.00,0.00,0.00,0.00
44002.00,-52.17,-16.58,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
44068.00,-52.17,-16.58,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
44136.00,-51.62,-16.58,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
44204.00,-51.62,-15.82,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
44271.00,-51.62,-15.82,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
44339.00,-51.62,-14.47,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
44406.00,-51.62,-13.92,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
44474.00,-51.62,-13.38,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
44541.00,-51.62,-12.57,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
44609.00,-51.62,-12.04,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
44678.00,-51.62,-11.17,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
44744.00,-51.62,-9.93,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
44811.00,-51.62,-9.36,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
44877.00,-51.62,-8.85,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
44944.00,-52.16,-7.86,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
45010.00,-52.16,-7.21,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
45077.00,-52.16,-6.69,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
45144.00,-52.16,-5.92,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
45210.00,-52.16,-5.33,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
45277.00,-52.16,-4.53,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
45344.00,-52.74,-3.50,0.00,8.00,0.00,3.00,0.00,32.00,0.00,21.00
45411.00,-52.74,-2.95,0.00,8.00,0.00,3.00,0.00,32.00,0.00,21.00
45478.00,-53.38,-2.95,0.00,8.00,0.00,3.00,0.00,32.00,0.00,21.00
45546.00,-54.22,-2.95,0.00,8.00,0.00,3.00,0.00,32.00,0.00,21.00
45614.00,-55.03,-3.67,0.00,8.00,0.00,3.00,0.00,32.00,0.00,21.00
45681.00,-55.58,-3.67,0.00,8.00,0.00,3.00,0.00,32.00,0.00,21.00
45749.00,-56.29,-4.54,0.00,8.00,0.00,3.00,0.00,32.00,0.00,21.00
45816.00,-57.19,-4.54,0.00,8.00,0.00,3.00,0.00,32.00,0.00,21.00
45884.00,-57.93,-5.12,0.00,8.00,0.00,3.00,0.00,32.00,0.00,21.00
45952.00,-58.69,-5.12,0.00,8.00,0.00,3.00,0.00,32.00,0.00,21.00
46020.00,-59.53,-5.79,1.00,0.00,7.00,0.00,20.00,0.00,30.00,0.00
46088.00,-60.32,-5.79,1.00,0.00,7.00,0.00,20.00,0.00,30.00,0.00
46155.00,-61.00,-6.46,1.00,0.00,7.00,0.00,20.00,0.00,30.00,0.00
46223.00,-61.00,-6.46,1.00,0.00,7.00,0.00,20.00,0.00,30.00,0.00
46290.00,-61.00,-6.46,1.00,0.00,7.00,0.00,20.00,0.00,30.00,0.00
46358.00,-61.00,-6.46,1.00,0.00,7.00,0.00,20.00,0.00,30.00,0.00
46426.00,-61.00,-6.46,1.00,0.00,7.00,0.00,20.00,0.00,30.00,0.00
46493.00,-61.00,-6.46,1.00,0.00,7.00,0.00,20.00,0.00,30.00,0.00
46561.00,-61.00,-6.46,1.00,0.00,7.00,0.00,20.00,0.00,30.00,0.00
46628.00,-61.00,-6.46,1.00,0.00,7.00,0.00,20.00,0.00,30.00,0.00
46696.00,-61.00,-6.46,7.00,0.00,0.00,0.00,27.00,0.00,0.00,0.00
46763.00,-61.00,-5.45,7.00,0.00,0.00,0.00,27.00,0.00,0.00,0.00
46829.00,-61.00,-5.45,7.00,0.00,0.00,0.00,27.00,0.00,0.00,0.00
46896.00,-61.00,-5.45,7.00,0.00,0.00,0.00,27.00,0.00,0.00,0.00
46962.00,-59.99,-5.45,7.00,0.00,0.00,0.00,27.00,0.00,0.00,0.00
47029.00,-59.16,-5.45,7.00,0.00,0.00,0.00,27.00,0.00,0.00,0.00
47095.00,-59.16,-5.45,7.00,0.00,0.00,0.00,27.00,0.00,0.00,0.00
47162.00,-58.46,-6.14,7.00,0.00,0.00,0.00,27.00,0.00,0.00,0.00
47228.00,-57.71,-6.14,7.00,0.00,0.00,0.00,27.00,0.00,0.00,0.00
47295.00,-57.71,-6.14,7.00,0.00,0.00,0.00,27.00,0.00,0.00,0.00
47362.00,-56.87,-6.14,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
47428.00,-55.92,-6.14,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
47495.00,-55.92,-6.14,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
47561.00,-55.29,-6.64,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
47628.00,-55.29,-6.64,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
47694.00,-55.29,-6.64,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
47761.00,-55.29,-6.64,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
47827.00,-55.29,-6.64,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
47894.00,-54.77,-6.64,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
47961.00,-54.77,-6.64,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
48027.00,-54.77,-6.64,0.00,0.00,0.00,2.00,0.00,0.00,0.00,20.00
48094.00,-54.77,-7.24,0.00,0.00,0.00,2.00,0.00,0.00,0.00,20.00
48160.00,-54.77,-7.24,0.00,0.00,0.00,2.00,0.00,0.00,0.00,20.00
48227.00,-54.77,-8.19,0.00,0.00,0.00,2.00,0.00,0.00,0.00,20.00
48293.00,-54.77,-8.19,0.00,0.00,0.00,2.00,0.00,0.00,0.00,20.00
48360.00,-54.77,-8.77,0.00,0.00,0.00,2.00,0.00,0.00,0.00,20.00
48427.00,-54.20,-9.35,0.00,0.00,0.00,2.00,0.00,0.00,0.00,20.00
48493.00,-54.20,-9.35,0.00,0.00,0.00,2.00,0.00,0.00,0.00,20.00
48560.00,-54.20,-10.22,0.00,0.00,0.00,2.00,0.00,0.00,0.00,20.00
48627.00,-53.69,-10.22,0.00,0.00,0.00,2.00,0.00,0.00,0.00,20.00
48695.00,-53.69,-11.00,0.00,5.00,0.00,5.00,0.00,27.00,0.00,24.00
48763.00,-53.69,-11.00,0.00,5.00,0.00,5.00,0.00,27.00,0.00,24.00
48832.00,-53.69,-11.84,0.00,5.00,0.00,5.00,0.00,27.00,0.00,24.00
48901.00,-53.69,-12.55,0.00,5.00,0.00,5.00,0.00,27.00,0.00,24.00
48969.00,-54.84,-13.27,0.00,5.00,0.00,5.00,0.00,27.00,0.00,24.00
49038.00,-55.46,-13.27,0.00,5.00,0.00,5.00,0.00,27.00,0.00,24.00
49106.00,-55.46,-14.44,0.00,5.00,0.00,5.00,0.00,27.00,0.00,24.00
49175.00,-56.49,-15.34,0.00,5.00,0.00,5.00,0.00,27.00,0.00,24.00
49244.00,-57.24,-15.89,0.00,5.00,0.00,5.00,0.00,27.00,0.00,24.00
49312.00,-58.23,-16.57,0.00,5.00,0.00,5.00,0.00,27.00,0.00,24.00
49381.00,-59.00,-17.57,2.00,0.00,0.00,5.00,21.00,0.00,0.00,24.00
49449.00,-59.00,-17.57,2.00,0.00,0.00,5.00,21.00,0.00,0.00,24.00
49518.00,-59.00,-17.57,2.00,0.00,0.00,5.00,21.00,0.00,0.00,24.00
49587.00,-59.00,-17.57,2.00,0.00,0.00,5.00,21.00,0.00,0.00,24.00
49655.00,-59.00,-18.10,2.00,0.00,0.00,5.00,21.00,0.00,0.00,24.00
49724.00,-59.00,-18.10,2.00,0.00,0.00,5.00,21.00,0.00,0.00,24.00
49793.00,-59.00,-18.10,2.00,0.00,0.00,5.00,21.00,0.00,0.00,24.00
49861.00,-59.00,-18.10,2.00,0.00,0.00,5.00,21.00,0.00,0.00,24.00
49930.00,-58.43,-18.10,2.00,0.00,0.00,5.00,21.00,0.00,0.00,24.00
49998.00,-58.43,-18.10,2.00,0.00,0.00,5.00,21.00,0.00,0.00,24.00
50068.00,-58.43,-18.10,1.00,0.00,0.00,1.00,20.00,0.00,0.00,19.00
50136.00,-58.43,-18.10,1.00,0.00,0.00,1.00,20.00,0.00,0.00,19.00
50204.00,-57.89,-18.10,1.00,0.00,0.00,1.00,20.00,0.00,0.00,19.00
50273.00,-57.89,-18.10,1.00,0.00,0.00,1.00,20.00,0.00,0.00,19.00
50341.00,-57.89,-18.10,1.00,0.00,0.00,1.00,20.00,0.00,0.00,19.00
50410.00,-57.89,-18.10,1.00,0.00,0.00,1.00,20.00,0.00,0.00,19.00
50479.00,-57.28,-18.10,1.00,0.00,0.00,1.00,20.00,0.00,0.00,19.00
50548.00,-57.28,-18.10,1.00,0.00,0.00,1.00,20.00,0.00,0.00,19.00
50617.00,-57.28,-18.10,1.00,0.00,0.00,1.00,20.00,0.00,0.00,19.00
50685.00,-57.28,-17.57,1.00,0.00,0.00,1.00,20.00,0.00,0.00,19.00
50754.00,-57.28,-17.57,11.00,0.00,0.00,0.00,19.00,0.00,0.00,0.00
50823.00,-56.48,-17.57,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
50890.00,-56.48,-18.15,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
50958.00,-55.96,-18.15,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
51025.00,-55.96,-18.15,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
51093.00,-55.96,-17.54,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
51161.00,-55.96,-17.54,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
51228.00,-55.28,-17.54,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
51296.00,-55.28,-17.54,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
51363.00,-55.28,-17.54,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
51431.00,-55.28,-17.54,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
51499.00,-55.28,-17.54,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
51566.00,-55.28,-17.54,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
51634.00,-55.28,-16.26,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
51701.00,-55.28,-15.23,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
51769.00,-55.28,-15.23,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
51836.00,-55.28,-15.23,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
51904.00,-55.28,-14.72,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
51972.00,-55.28,-14.12,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
52039.00,-55.28,-13.46,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
52107.00,-55.28,-12.84,2.00,0.00,0.00,0.00,21.00,0.00,0.00,0.00
52174.00,-54.30,-12.34,2.00,0.00,0.00,0.00,21.00,0.00,0.00,0.00
52242.00,-53.35,-12.34,2.00,0.00,0.00,0.00,21.00,0.00,0.00,0.00
52310.00,-53.35,-12.34,2.00,0.00,0.00,0.00,21.00,0.00,0.00,0.00
52377.00,-53.35,-12.34,2.00,0.00,0.00,0.00,21.00,0.00,0.00,0.00
52445.00,-52.46,-12.34,2.00,0.00,0.00,0.00,21.00,0.00,0.00,0.00
52512.00,-52.46,-12.34,2.00,0.00,0.00,0.00,21.00,0.00,0.00,0.00
52580.00,-52.46,-12.34,2.00,0.00,0.00,0.00,21.00,0.00,0.00,0.00
52647.00,-51.73,-12.34,2.00,0.00,0.00,0.00,21.00,0.00,0.00,0.00
52715.00,-51.73,-12.34,2.00,0.00,0.00,0.00,21.00,0.00,0.00,0.00
52784.00,-51.73,-13.17,0.00,1.00,0.00,3.00,0.00,20.00,0.00,21.00
52851.00,-50.92,-13.17,0.00,1.00,0.00,3.00,0.00,20.00,0.00,21.00
52920.00,-50.92,-13.17,0.00,1.00,0.00,3.00,0.00,20.00,0.00,21.00
52988.00,-52.11,-13.17,0.00,1.00,0.00,3.00,0.00,20.00,0.00,21.00
53057.00,-52.11,-14.03,0.00,1.00,0.00,3.00,0.00,20.00,0.00,21.00
53126.00,-53.18,-14.03,0.00,1.00,0.00,3.00,0.00,20.00,0.00,21.00
53194.00,-53.18,-14.74,0.00,1.00,0.00,3.00,0.00,20.00,0.00,21.00
53263.00,-53.96,-14.74,0.00,1.00,0.00,3.00,0.00,20.00,0.00,21.00
53331.00,-53.96,-15.70,0.00,1.00,0.00,3.00,0.00,20.00,0.00,21.00
53400.00,-55.09,-15.70,0.00,1.00,0.00,3.00,0.00,20.00,0.00,21.00
53470.00,-55.82,-16.50,0.00,0.00,0.00,3.00,0.00,0.00,0.00,21.00
53536.00,-56.38,-17.18,0.00,0.00,0.00,3.00,0.00,0.00,0.00,21.00
53604.00,-56.38,-17.78,0.00,0.00,0.00,3.00,0.00,0.00,0.00,21.00
53671.00,-56.38,-18.40,0.00,0.00,0.00,3.00,0.00,0.00,0.00,21.00
53739.00,-56.38,-18.99,0.00,0.00,0.00,3.00,0.00,0.00,0.00,21.00
53807.00,-55.74,-18.99,0.00,0.00,0.00,3.00,0.00,0.00,0.00,21.00
53875.00,-55.74,-20.04,0.00,0.00,0.00,3.00,0.00,0.00,0.00,21.00
53943.00,-55.74,-20.69,0.00,0.00,0.00,3.00,0.00,0.00,0.00,21.00
54010.00,-55.19,-21.37,0.00,0.00,0.00,3.00,0.00,0.00,0.00,21.00
54078.00,-55.19,-22.09,0.00,0.00,0.00,3.00,0.00,0.00,0.00,21.00
54146.00,-55.19,-22.81,4.00,0.00,0.00,0.00,23.00,0.00,0.00,0.00
54213.00,-55.19,-23.53,4.00,0.00,0.00,0.00,23.00,0.00,0.00,0.00
54281.00,-54.06,-23.53,4.00,0.00,0.00,0.00,23.00,0.00,0.00,0.00
54348.00,-52.96,-23.53,4.00,0.00,0.00,0.00,23.00,0.00,0.00,0.00
54416.00,-52.96,-23.53,4.00,0.00,0.00,0.00,23.00,0.00,0.00,0.00
54483.00,-52.96,-23.53,4.00,0.00,0.00,0.00,23.00,0.00,0.00,0.00
54551.00,-52.04,-23.53,4.00,0.00,0.00,0.00,23.00,0.00,0.00,0.00
54619.00,-52.04,-23.53,4.00,0.00,0.00,0.00,23.00,0.00,0.00,0.00
54686.00,-53.01,-23.53,4.00,0.00,0.00,0.00,23.00,0.00,0.00,0.00
54754.00,-53.01,-23.53,4.00,0.00,0.00,0.00,23.00,0.00,0.00,0.00
54821.00,-53.01,-22.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
54888.00,-51.62,-22.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
54955.00,-51.62,-22.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
55021.00,-51.62,-22.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
55088.00,-51.62,-22.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
55154.00,-51.62,-22.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
55221.00,-51.62,-22.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
55287.00,-51.62,-22.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
55354.00,-51.62,-22.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
55420.00,-51.62,-22.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
55487.00,-51.03,-22.35,3.00,0.00,0.00,11.00,22.00,0.00,0.00,0.00
55556.00,-51.03,-22.35,3.00,0.00,0.00,11.00,22.00,0.00,0.00,0.00
55624.00,-51.03,-21.71,3.00,0.00,0.00,11.00,22.00,0.00,0.00,0.00
55693.00,-51.03,-21.71,3.00,0.00,0.00,11.00,22.00,0.00,0.00,0.00
55761.00,-51.03,-21.71,3.00,0.00,0.00,11.00,22.00,0.00,0.00,0.00
55830.00,-51.03,-21.71,3.00,0.00,0.00,11.00,22.00,0.00,0.00,0.00
55899.00,-49.60,-21.71,3.00,0.00,0.00,11.00,22.00,0.00,0.00,0.00
55967.00,-48.96,-21.71,3.00,0.00,0.00,11.00,22.00,0.00,0.00,0.00
56036.00,-48.96,-21.13,3.00,0.00,0.00,11.00,22.00,0.00,0.00,0.00
56104.00,-48.39,-21.13,3.00,0.00,0.00,11.00,22.00,0.00,0.00,0.00
56174.00,-47.57,-21.13,0.00,0.00,0.00,5.00,0.00,0.00,0.00,24.00
56241.00,-46.50,-21.13,0.00,0.00,0.00,5.00,0.00,0.00,0.00,24.00
56308.00,-46.50,-21.13,0.00,0.00,0.00,5.00,0.00,0.00,0.00,24.00
56376.00,-47.18,-22.04,0.00,0.00,0.00,5.00,0.00,0.00,0.00,24.00
56443.00,-47.18,-22.75,0.00,0.00,0.00,5.00,0.00,0.00,0.00,24.00
56511.00,-47.18,-23.37,0.00,0.00,0.00,5.00,0.00,0.00,0.00,24.00
56579.00,-47.18,-23.98,0.00,0.00,0.00,5.00,0.00,0.00,0.00,24.00
56646.00,-47.18,-24.70,0.00,0.00,0.00,5.00,0.00,0.00,0.00,24.00
56714.00,-47.18,-25.52,0.00,0.00,0.00,5.00,0.00,0.00,0.00,24.00
56781.00,-47.18,-26.37,0.00,0.00,0.00,5.00,0.00,0.00,0.00,24.00
56850.00,-47.18,-27.20,0.00,9.00,4.00,0.00,0.00,33.00,25.00,0.00
56918.00,-47.18,-27.94,0.00,9.00,4.00,0.00,0.00,33.00,25.00,0.00
56986.00,-47.18,-27.94,0.00,9.00,4.00,0.00,0.00,33.00,25.00,0.00
57055.00,-48.43,-27.94,0.00,9.00,4.00,0.00,0.00,33.00,25.00,0.00
57123.00,-49.73,-27.94,0.00,9.00,4.00,0.00,0.00,33.00,25.00,0.00
57192.00,-50.90,-27.94,0.00,9.00,4.00,0.00,0.00,33.00,25.00,0.00
57261.00,-51.74,-27.14,0.00,9.00,4.00,0.00,0.00,33.00,25.00,0.00
57329.00,-52.33,-26.48,0.00,9.00,4.00,0.00,0.00,33.00,25.00,0.00
57398.00,-53.25,-26.48,0.00,9.00,4.00,0.00,0.00,33.00,25.00,0.00
57466.00,-54.58,-25.31,0.00,9.00,4.00,0.00,0.00,33.00,25.00,0.00
57536.00,-55.56,-24.19,0.00,8.00,8.00,0.00,0.00,32.00,31.00,0.00
57605.00,-56.45,-23.21,0.00,8.00,8.00,0.00,0.00,32.00,31.00,0.00
57673.00,-57.69,-22.55,0.00,8.00,8.00,0.00,0.00,32.00,31.00,0.00
57742.00,-58.73,-22.55,0.00,8.00,8.00,0.00,0.00,32.00,31.00,0.00
57810.00,-59.56,-22.55,0.00,8.00,8.00,0.00,0.00,32.00,31.00,0.00
57879.00,-61.06,-21.91,0.00,8.00,8.00,0.00,0.00,32.00,31.00,0.00
57948.00,-63.36,-20.63,0.00,8.00,8.00,0.00,0.00,32.00,31.00,0.00
58016.00,-65.53,-19.79,0.00,8.00,8.00,0.00,0.00,32.00,31.00,0.00
58085.00,-67.15,-19.15,0.00,8.00,8.00,0.00,0.00,32.00,31.00,0.00
58153.00,-69.28,-17.93,0.00,8.00,8.00,0.00,0.00,32.00,31.00,0.00
58222.00,-72.35,-16.24,0.00,0.00,2.00,0.00,0.00,0.00,22.00,0.00
58290.00,-74.84,-15.25,0.00,0.00,2.00,0.00,0.00,0.00,22.00,0.00
58357.00,-75.71,-15.25,0.00,0.00,2.00,0.00,0.00,0.00,22.00,0.00
58425.00,-75.71,-14.51,0.00,0.00,2.00,0.00,0.00,0.00,22.00,0.00
58492.00,-75.71,-13.51,0.00,0.00,2.00,0.00,0.00,0.00,22.00,0.00
58560.00,-75.14,-12.74,0.00,0.00,2.00,0.00,0.00,0.00,22.00,0.00
58628.00,-75.14,-12.06,0.00,0.00,2.00,0.00,0.00,0.00,22.00,0.00
58695.00,-75.14,-11.05,0.00,0.00,2.00,0.00,0.00,0.00,22.00,0.00
58763.00,-75.14,-9.95,0.00,0.00,2.00,0.00,0.00,0.00,22.00,0.00
58829.00,-75.14,-8.95,0.00,0.00,2.00,0.00,0.00,0.00,22.00,0.00
58896.00,-75.14,-7.80,10.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00
58963.00,-75.14,-6.63,10.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00
59031.00,-75.14,-6.09,10.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00
59099.00,-74.24,-6.09,10.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00
59166.00,-72.95,-6.09,10.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00
59234.00,-72.95,-6.09,10.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00
59301.00,-72.32,-6.09,10.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00
59369.00,-71.20,-6.09,10.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00
59437.00,-71.20,-6.09,10.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00
59504.00,-71.20,-6.09,10.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00
59573.00,-71.20,-6.09,9.00,0.00,0.00,2.00,29.00,0.00,0.00,20.00
59639.00,-70.44,-6.09,9.00,0.00,0.00,2.00,29.00,0.00,0.00,20.00
59707.00,-69.04,-6.09,9.00,0.00,0.00,2.00,29.00,0.00,0.00,20.00
59774.00,-68.44,-6.09,9.00,0.00,0.00,2.00,29.00,0.00,0.00,20.00
59842.00,-68.44,-6.77,9.00,0.00,0.00,2.00,29.00,0.00,0.00,20.00
59910.00,-68.44,-6.77,9.00,0.00,0.00,2.00,29.00,0.00,0.00,20.00
59977.00,-67.93,-6.77,9.00,0.00,0.00,2.00,29.00,0.00,0.00,20.00
60045.00,-67.93,-6.77,9.00,0.00,0.00,2.00,29.00,0.00,0.00,20.00
60112.00,-67.33,-6.77,9.00,0.00,0.00,2.00,29.00,0.00,0.00,20.00
60180.00,-67.33,-6.77,9.00,0.00,0.00,2.00,29.00,0.00,0.00,20.00
60249.00,-66.77,-6.77,0.00,9.00,0.00,7.00,0.00,33.00,0.00,26.00
60315.00,-66.77,-6.77,0.00,9.00,0.00,7.00,0.00,33.00,0.00,26.00
60383.00,-66.77,-7.30,0.00,9.00,0.00,7.00,0.00,33.00,0.00,26.00
60450.00,-68.23,-7.30,0.00,9.00,0.00,7.00,0.00,33.00,0.00,26.00
60518.00,-69.16,-8.23,0.00,9.00,0.00,7.00,0.00,33.00,0.00,26.00
60585.00,-69.71,-8.98,0.00,9.00,0.00,7.00,0.00,33.00,0.00,26.00
60653.00,-70.45,-9.90,0.00,9.00,0.00,7.00,0.00,33.00,0.00,26.00
60721.00,-71.47,-10.87,0.00,9.00,0.00,7.00,0.00,33.00,0.00,26.00
60789.00,-72.63,-11.73,0.00,9.00,0.00,7.00,0.00,33.00,0.00,26.00
60858.00,-73.56,-12.47,0.00,9.00,0.00,7.00,0.00,33.00,0.00,26.00
60928.00,-74.53,-13.23,0.00,2.00,9.00,0.00,0.00,22.00,33.00,0.00
60995.00,-76.46,-13.86,0.00,2.00,9.00,0.00,0.00,22.00,33.00,0.00
61065.00,-78.78,-13.86,0.00,2.00,9.00,0.00,0.00,22.00,33.00,0.00
61133.00,-80.50,-12.73,0.00,2.00,9.00,0.00,0.00,22.00,33.00,0.00
61202.00,-82.05,-11.73,0.00,2.00,9.00,0.00,0.00,22.00,33.00,0.00
61271.00,-83.85,-10.84,0.00,2.00,9.00,0.00,0.00,22.00,33.00,0.00
61339.00,-85.61,-9.83,0.00,2.00,9.00,0.00,0.00,22.00,33.00,0.00
61407.00,-87.04,-8.85,0.00,2.00,9.00,0.00,0.00,22.00,33.00,0.00
