







SparkFun Displacement Sensor Example
waiting to start...

















































Characterizing Negative Y
618137.00,-7.97,-5.99,25
618189.00,-7.97,-6.54,25
618242.00,-7.97,-6.54,25
618294.00,-7.97,-5.39,25
618347.00,-7.97,-5.39,25
618399.00,-7.97,-5.91,25
618451.00,-7.97,-5.91,25
618504.00,-7.97,-6.54,25
618556.00,-7.97,-6.54,25


















































activating antagonistic y
2, 5.46
activating antagonistic y
2, 7.05
























































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































738712.00,-7.97,-4.22,26
738765.00,-7.97,-3.42,26
738818.00,-7.97,-3.42,26
738870.00,-7.97,-3.42,26
738922.00,-7.97,-3.42,26
738974.00,-7.97,-2.62,26
739026.00,-7.97,-2.62,26
739079.00,-7.97,-2.62,26
739131.00,-7.97,-2.62,26
739184.00,-7.97,-3.91,26
739236.00,-7.97,-4.46,26
739289.00,-7.97,-4.46,26
739341.00,-7.97,-4.46,26
739393.00,-7.97,-4.46,26
739445.00,-7.97,-3.95,26
739497.00,-7.97,-3.95,26
739550.00,-7.97,-3.95,26
739602.00,-7.97,-4.49,26
739655.00,-7.97,-4.49,26
739707.00,-7.97,-5.04,26
739760.00,-7.97,-5.04,26
739812.00,-7.97,-5.04,26
739864.00,-7.97,-4.51,26
739916.00,-7.97,-4.51,26
739969.00,-7.97,-4.51,26
740021.00,-7.97,-5.31,26
740074.00,-7.97,-5.31,26
740126.00,-7.97,-5.82,26
740178.00,-7.97,-5.82,26
740231.00,-7.97,-5.82,26
740283.00,-7.97,-5.82,26
