time_begin,time_begin_traj,theta_x,theta_y,vel_x,vel_y,X_throttle,Y_throttle
16.601,16.601,-2.73,3.34,0.0,0.0,0.0,0.0
16.653,16.653,-2.73,3.34,0.0,0.0,0.0,0.0
16.706,16.706,-2.73,3.34,0.0,0.0,0.0,0.0
16.76,16.76,-2.73,3.34,0.0,0.0,0.0,0.0
16.815,16.815,-2.73,3.34,0.0,0.0,0.0,0.0
16.875,16.875,-2.73,3.34,0.0,0.0,0.0,0.0
16.93,16.93,-2.73,3.34,0.0,0.0,0.0,0.0
16.982,16.982,-2.73,3.34,0.0,0.0,0.0,0.0
17.035,17.035,-2.73,3.34,0.0,0.0,0.0,0.0
17.088,17.088,-2.73,3.34,0.0,0.0,0.0,0.0
17.142,17.142,-2.73,3.34,0.0,0.0,0.0,0.0
17.197,17.197,-2.73,3.34,0.0,0.0,0.0,0.0
17.254,17.254,-2.73,3.34,0.0,0.0,0.0,0.0
17.31,17.31,-2.73,3.34,0.0,0.0,0.0,0.0
17.363,17.363,-2.73,3.34,0.0,0.0,0.0,0.0
17.416,17.416,-2.73,3.34,0.0,0.0,0.0,0.0
17.471,17.471,-2.73,3.34,0.0,0.0,0.0,0.0
17.529,17.529,-2.73,3.34,0.0,0.0,0.0,0.0
17.582,17.582,-2.73,3.34,0.0,0.0,0.0,0.0
17.64,17.64,-2.73,3.34,0.0,0.0,0.0,0.0
17.693,17.693,-2.73,3.34,0.0,0.0,0.0,0.0
17.749,17.749,-2.73,3.34,0.0,0.0,0.0,0.0
17.803,17.803,-2.73,3.34,0.0,0.0,0.0,0.0
17.859,17.859,-2.73,3.34,0.0,0.0,0.0,0.0
17.915,17.915,-2.73,3.34,0.0,0.0,0.0,0.0
17.967,17.967,-2.73,3.34,0.0,0.0,0.0,0.0
18.021,18.021,-2.73,3.34,0.0,0.0,0.0,0.0
18.074,18.074,-2.73,3.34,0.0,0.0,0.0,0.0
18.129,18.129,-2.73,3.34,0.0,0.0,0.0,0.0
18.188,18.188,-2.73,3.34,0.0,0.0,0.0,0.0
18.241,18.241,-2.73,3.34,0.0,0.0,0.0,0.0
18.297,18.297,-2.73,3.34,0.0,0.0,0.0,0.0
18.352,18.352,-2.73,3.34,0.0,0.0,0.0,0.0
18.404,18.404,-2.73,3.34,0.0,0.0,0.0,0.0
18.457,18.457,-2.73,3.34,0.0,0.0,0.0,0.0
18.511,18.511,-2.73,3.34,0.0,0.0,0.0,0.0
18.563,18.563,-2.73,3.34,0.0,0.0,0.0,0.0
18.622,18.622,-2.73,3.34,0.0,0.0,0.0,0.0
18.675,18.675,-2.73,3.34,0.0,0.0,0.0,0.0
18.728,18.728,-2.73,3.34,0.0,0.0,0.0,0.0
18.786,18.786,-2.73,3.34,0.0,0.0,0.0,0.0
18.843,18.843,-2.73,3.34,0.0,0.0,0.0,0.0
18.901,18.901,-2.73,3.34,0.0,0.0,0.0,0.0
18.954,18.954,-2.73,3.34,0.0,0.0,0.0,0.0
19.008,19.008,-2.73,3.34,0.0,0.0,0.0,0.0
19.062,19.062,-2.73,3.34,0.0,0.0,0.0,0.0
19.118,19.118,-2.73,3.34,0.0,0.0,0.0,0.0
19.171,19.171,-2.73,3.34,0.0,0.0,0.0,0.0
19.224,19.224,-2.73,3.34,0.0,0.0,0.0,0.0
19.278,19.278,-2.73,3.34,0.0,0.0,0.0,0.0
19.332,19.332,-2.73,3.34,0.0,0.0,0.0,0.0
19.384,19.384,-2.73,3.34,0.0,0.0,0.0,0.0
19.437,19.437,-2.73,3.34,0.0,0.0,0.0,0.0
19.491,19.491,-2.73,3.34,0.0,0.0,0.0,0.0
19.544,19.544,-2.73,3.34,0.0,0.0,0.0,0.0
19.596,19.596,-2.73,3.34,0.0,0.0,0.0,0.0
19.649,19.649,-2.73,3.34,0.0,0.0,0.0,0.0
19.703,19.703,-2.73,3.34,0.0,0.0,0.0,0.0
19.758,19.758,-2.73,3.34,0.0,0.0,0.0,0.0
19.811,19.811,-2.73,3.34,0.0,0.0,0.0,0.0
19.864,19.864,-2.73,3.34,0.0,0.0,0.0,0.0
19.918,19.918,-2.73,3.34,0.0,0.0,0.0,0.0
19.972,19.972,-2.73,3.34,0.0,0.0,0.0,0.0
20.024,20.024,-2.73,3.34,0.0,0.0,0.0,0.0
20.078,20.078,-2.73,3.34,0.0,0.0,0.0,0.0
20.134,20.134,-2.73,3.34,0.0,0.0,0.0,0.0
20.189,20.189,-2.73,3.34,0.0,0.0,0.0,0.0
20.242,20.242,-2.73,3.34,0.0,0.0,0.0,0.0
20.299,20.299,-2.73,3.34,0.0,0.0,0.0,0.0
20.351,20.351,-2.73,3.34,0.0,0.0,0.0,0.0
20.404,20.404,-2.73,3.34,0.0,0.0,0.0,0.0
