time,theta_x,theta_y,pwm_px,pwm_nx,pwm_py,pwm_ny,pwm_px_raw,pwm_nx_raw,pwm_py_raw,pwm_ny_raw
1144426.00,58.21,-46.06,9.00,0.00,4.00,0.00,29.00,0.00,25.00,0.00
1144496.00,58.21,-45.30,9.00,0.00,4.00,0.00,29.00,0.00,25.00,0.00
1144565.00,59.82,-43.77,9.00,0.00,4.00,0.00,29.00,0.00,25.00,0.00
1144635.00,61.03,-43.14,9.00,0.00,4.00,0.00,29.00,0.00,25.00,0.00
1144705.00,62.29,-43.14,9.00,0.00,4.00,0.00,29.00,0.00,25.00,0.00
1144774.00,63.42,-41.66,9.00,0.00,4.00,0.00,29.00,0.00,25.00,0.00
1144845.00,64.46,-39.87,9.00,0.00,4.00,0.00,29.00,0.00,25.00,0.00
1144914.00,65.65,-38.24,9.00,0.00,4.00,0.00,29.00,0.00,25.00,0.00
1144984.00,67.07,-37.63,2.00,0.00,0.00,3.00,21.00,0.00,0.00,21.00
1145054.00,68.29,-37.63,2.00,0.00,0.00,3.00,21.00,0.00,0.00,21.00
1145123.00,69.12,-37.63,2.00,0.00,0.00,3.00,21.00,0.00,0.00,21.00
1145193.00,70.07,-37.63,2.00,0.00,0.00,3.00,21.00,0.00,0.00,21.00
1145263.00,71.20,-38.68,2.00,0.00,0.00,3.00,21.00,0.00,0.00,21.00
1145332.00,72.13,-39.70,2.00,0.00,0.00,3.00,21.00,0.00,0.00,21.00
1145402.00,72.87,-40.30,2.00,0.00,0.00,3.00,21.00,0.00,0.00,21.00
1145472.00,73.85,-41.07,2.00,0.00,0.00,3.00,21.00,0.00,0.00,21.00
1145541.00,75.01,-42.34,2.00,0.00,0.00,3.00,21.00,0.00,0.00,21.00
1145611.00,75.95,-43.22,2.00,0.00,0.00,3.00,21.00,0.00,0.00,21.00
1145681.00,76.86,-43.86,6.00,0.00,0.00,3.00,26.00,0.00,0.00,21.00
1145750.00,78.19,-44.86,6.00,0.00,0.00,3.00,26.00,0.00,0.00,21.00
1145820.00,79.71,-45.87,6.00,0.00,0.00,3.00,26.00,0.00,0.00,21.00
1145889.00,81.19,-46.96,6.00,0.00,0.00,3.00,26.00,0.00,0.00,21.00
1145959.00,82.99,-48.43,6.00,0.00,0.00,3.00,26.00,0.00,0.00,21.00
1146029.00,85.21,-50.09,6.00,0.00,0.00,3.00,26.00,0.00,0.00,21.00
1146098.00,87.24,-51.47,6.00,0.00,0.00,3.00,26.00,0.00,0.00,21.00
1146168.00,88.79,-52.40,6.00,0.00,0.00,3.00,26.00,0.00,0.00,21.00
1146237.00,90.46,-53.63,6.00,0.00,0.00,3.00,26.00,0.00,0.00,21.00
1146308.00,92.53,-55.89,6.00,0.00,0.00,3.00,26.00,0.00,0.00,21.00
1146378.00,94.41,-57.93,0.00,2.00,0.00,3.00,0.00,22.00,0.00,21.00
1146447.00,95.57,-58.63,0.00,2.00,0.00,3.00,0.00,22.00,0.00,21.00
1146517.00,95.57,-59.51,0.00,2.00,0.00,3.00,0.00,22.00,0.00,21.00
1146587.00,95.57,-61.18,0.00,2.00,0.00,3.00,0.00,22.00,0.00,21.00
1146656.00,94.38,-62.58,0.00,2.00,0.00,3.00,0.00,22.00,0.00,21.00
1146726.00,93.46,-63.67,0.00,2.00,0.00,3.00,0.00,22.00,0.00,21.00
1146796.00,92.68,-64.96,0.00,2.00,0.00,3.00,0.00,22.00,0.00,21.00
1146865.00,92.01,-66.52,0.00,2.00,0.00,3.00,0.00,22.00,0.00,21.00
1146935.00,91.10,-68.46,0.00,2.00,0.00,3.00,0.00,22.00,0.00,21.00
1147004.00,90.21,-70.62,0.00,2.00,0.00,3.00,0.00,22.00,0.00,21.00
1147074.00,89.47,-72.47,0.00,0.00,0.00,8.00,0.00,0.00,0.00,28.00
1147143.00,88.77,-74.30,0.00,0.00,0.00,8.00,0.00,0.00,0.00,28.00
1147211.00,88.77,-76.51,0.00,0.00,0.00,8.00,0.00,0.00,0.00,28.00
1147280.00,88.15,-79.25,0.00,0.00,0.00,8.00,0.00,0.00,0.00,28.00
1147348.00,88.15,-82.18,0.00,0.00,0.00,8.00,0.00,0.00,0.00,28.00
1147417.00,88.15,-84.68,0.00,0.00,0.00,8.00,0.00,0.00,0.00,28.00
1147486.00,88.15,-87.26,0.00,0.00,0.00,8.00,0.00,0.00,0.00,28.00
1147554.00,88.15,-90.02,0.00,0.00,0.00,8.00,0.00,0.00,0.00,28.00
1147623.00,87.62,-92.68,0.00,0.00,0.00,8.00,0.00,0.00,0.00,28.00
1147692.00,87.62,-95.59,0.00,0.00,0.00,8.00,0.00,0.00,0.00,28.00
1147761.00,87.62,-98.60,0.00,8.00,0.00,6.00,0.00,32.00,0.00,25.00
1147830.00,87.02,-101.19,0.00,8.00,0.00,6.00,0.00,32.00,0.00,25.00
1167901.00,75.58,-95.29,8.00,0.00,0.00,0.00,28.00,0.00,0.00,0.00
1167958.00,49.44,-78.05,8.00,0.00,0.00,0.00,28.00,0.00,0.00,0.00
1168022.00,31.41,-65.22,8.00,0.00,0.00,0.00,28.00,0.00,0.00,0.00
1168091.00,30.52,-63.43,8.00,0.00,0.00,0.00,28.00,0.00,0.00,0.00
1168159.00,34.56,-65.09,8.00,0.00,0.00,0.00,28.00,0.00,0.00,0.00
1168228.00,37.12,-66.10,8.00,0.00,0.00,0.00,28.00,0.00,0.00,0.00
1168297.00,38.10,-66.10,8.00,0.00,0.00,0.00,28.00,0.00,0.00,0.00
1168366.00,38.72,-66.10,8.00,0.00,0.00,0.00,28.00,0.00,0.00,0.00
1168435.00,39.67,-66.10,8.00,0.00,0.00,0.00,28.00,0.00,0.00,0.00
1168503.00,41.00,-66.63,8.00,0.00,0.00,0.00,28.00,0.00,0.00,0.00
1168572.00,42.42,-66.63,0.00,0.00,4.00,0.00,0.00,0.00,25.00,0.00
1168641.00,43.71,-66.63,0.00,0.00,4.00,0.00,0.00,0.00,25.00,0.00
1168709.00,44.36,-66.63,0.00,0.00,4.00,0.00,0.00,0.00,25.00,0.00
1168778.00,44.36,-66.63,0.00,0.00,4.00,0.00,0.00,0.00,25.00,0.00
1168846.00,44.36,-65.50,0.00,0.00,4.00,0.00,0.00,0.00,25.00,0.00
1168915.00,44.36,-64.86,0.00,0.00,4.00,0.00,0.00,0.00,25.00,0.00
1168984.00,44.36,-64.86,0.00,0.00,4.00,0.00,0.00,0.00,25.00,0.00
1169052.00,44.36,-64.86,0.00,0.00,4.00,0.00,0.00,0.00,25.00,0.00
1169121.00,44.36,-63.54,0.00,0.00,4.00,0.00,0.00,0.00,25.00,0.00
1169189.00,44.36,-61.96,0.00,0.00,4.00,0.00,0.00,0.00,25.00,0.00
1169258.00,44.36,-60.73,0.00,4.00,0.00,11.00,0.00,25.00,0.00,0.00
1169328.00,44.36,-59.73,0.00,4.00,0.00,11.00,0.00,25.00,0.00,0.00
1169397.00,44.36,-59.73,0.00,4.00,0.00,11.00,0.00,25.00,0.00,0.00
1169467.00,43.56,-59.73,0.00,4.00,0.00,11.00,0.00,25.00,0.00,0.00
1169537.00,43.06,-59.73,0.00,4.00,0.00,11.00,0.00,25.00,0.00,0.00
1169606.00,42.53,-59.73,0.00,4.00,0.00,11.00,0.00,25.00,0.00,0.00
1169676.00,41.96,-59.73,0.00,4.00,0.00,11.00,0.00,25.00,0.00,0.00
1169745.00,41.96,-59.73,0.00,4.00,0.00,11.00,0.00,25.00,0.00,0.00
1169815.00,41.24,-59.73,0.00,4.00,0.00,11.00,0.00,25.00,0.00,0.00
1169885.00,41.24,-60.25,0.00,4.00,0.00,11.00,0.00,25.00,0.00,0.00
1169955.00,40.22,-60.25,8.00,0.00,0.00,0.00,28.00,0.00,0.00,0.00
1170023.00,39.69,-60.25,8.00,0.00,0.00,0.00,28.00,0.00,0.00,0.00
1170093.00,39.69,-60.25,8.00,0.00,0.00,0.00,28.00,0.00,0.00,0.00
1170161.00,40.75,-60.25,8.00,0.00,0.00,0.00,28.00,0.00,0.00,0.00
1170230.00,41.95,-60.25,8.00,0.00,0.00,0.00,28.00,0.00,0.00,0.00
1170298.00,43.18,-60.77,8.00,0.00,0.00,0.00,28.00,0.00,0.00,0.00
1170367.00,44.45,-60.77,8.00,0.00,0.00,0.00,28.00,0.00,0.00,0.00
1170436.00,45.77,-60.77,8.00,0.00,0.00,0.00,28.00,0.00,0.00,0.00
1170504.00,47.25,-60.77,8.00,0.00,0.00,0.00,28.00,0.00,0.00,0.00
1170573.00,48.82,-60.77,8.00,0.00,0.00,0.00,28.00,0.00,0.00,0.00
1170641.00,50.40,-60.77,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
1170710.00,51.84,-60.77,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
1170779.00,52.55,-60.77,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
1170847.00,52.55,-60.77,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
1170916.00,52.55,-60.77,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
1170984.00,51.98,-60.77,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
1171053.00,51.98,-60.77,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
1171122.00,51.98,-60.77,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
1171190.00,51.98,-60.77,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
1171259.00,51.26,-60.77,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
1171329.00,51.26,-60.77,0.00,1.00,7.00,0.00,0.00,20.00,30.00,0.00
1171397.00,51.26,-60.77,0.00,1.00,7.00,0.00,0.00,20.00,30.00,0.00
1171467.00,51.26,-60.77,0.00,1.00,7.00,0.00,0.00,20.00,30.00,0.00
1171536.00,50.61,-60.04,0.00,1.00,7.00,0.00,0.00,20.00,30.00,0.00
1171606.00,50.61,-59.27,0.00,1.00,7.00,0.00,0.00,20.00,30.00,0.00
1171676.00,49.97,-59.27,0.00,1.00,7.00,0.00,0.00,20.00,30.00,0.00
1171745.00,49.97,-59.27,0.00,1.00,7.00,0.00,0.00,20.00,30.00,0.00
1171815.00,49.46,-58.32,0.00,1.00,7.00,0.00,0.00,20.00,30.00,0.00
1171885.00,49.46,-56.26,0.00,1.00,7.00,0.00,0.00,20.00,30.00,0.00
1171954.00,48.61,-54.16,0.00,1.00,7.00,0.00,0.00,20.00,30.00,0.00
1172025.00,48.61,-52.40,10.00,0.00,0.00,6.00,30.00,0.00,0.00,25.00
1172096.00,48.61,-52.40,10.00,0.00,0.00,6.00,30.00,0.00,0.00,25.00
1172166.00,48.61,-52.40,10.00,0.00,0.00,6.00,30.00,0.00,0.00,25.00
1172237.00,49.11,-53.24,10.00,0.00,0.00,6.00,30.00,0.00,0.00,25.00
1172307.00,49.92,-54.14,10.00,0.00,0.00,6.00,30.00,0.00,0.00,25.00
1172378.00,50.99,-55.08,10.00,0.00,0.00,6.00,30.00,0.00,0.00,25.00
1172449.00,52.29,-55.98,10.00,0.00,0.00,6.00,30.00,0.00,0.00,25.00
1172519.00,53.87,-56.53,10.00,0.00,0.00,6.00,30.00,0.00,0.00,25.00
1172590.00,56.03,-56.53,10.00,0.00,0.00,6.00,30.00,0.00,0.00,25.00
1172661.00,58.44,-57.74,10.00,0.00,0.00,6.00,30.00,0.00,0.00,25.00
1172732.00,60.65,-58.71,10.00,0.00,8.00,0.00,30.00,0.00,31.00,0.00
1172802.00,62.58,-59.73,10.00,0.00,8.00,0.00,30.00,0.00,31.00,0.00
1172873.00,64.74,-59.73,10.00,0.00,8.00,0.00,30.00,0.00,31.00,0.00
1172943.00,67.36,-58.79,10.00,0.00,8.00,0.00,30.00,0.00,31.00,0.00
1173014.00,69.63,-56.79,10.00,0.00,8.00,0.00,30.00,0.00,31.00,0.00
1173085.00,71.51,-56.12,10.00,0.00,8.00,0.00,30.00,0.00,31.00,0.00
1173156.00,73.83,-55.11,10.00,0.00,8.00,0.00,30.00,0.00,31.00,0.00
1173227.00,76.67,-52.94,10.00,0.00,8.00,0.00,30.00,0.00,31.00,0.00
1173298.00,79.37,-50.86,10.00,0.00,8.00,0.00,30.00,0.00,31.00,0.00
1173368.00,81.89,-48.86,10.00,0.00,8.00,0.00,30.00,0.00,31.00,0.00
1173439.00,84.99,-46.16,0.00,3.00,9.00,0.00,0.00,23.00,33.00,0.00
1173509.00,88.14,-43.55,0.00,3.00,9.00,0.00,0.00,23.00,33.00,0.00
1173578.00,89.44,-42.18,0.00,3.00,9.00,0.00,0.00,23.00,33.00,0.00
1173648.00,88.72,-40.81,0.00,3.00,9.00,0.00,0.00,23.00,33.00,0.00
1173718.00,87.66,-38.55,0.00,3.00,9.00,0.00,0.00,23.00,33.00,0.00
1173787.00,87.03,-36.44,0.00,3.00,9.00,0.00,0.00,23.00,33.00,0.00
1173857.00,87.03,-34.35,0.00,3.00,9.00,0.00,0.00,23.00,33.00,0.00
1173926.00,85.90,-31.55,0.00,3.00,9.00,0.00,0.00,23.00,33.00,0.00
1173996.00,84.93,-29.05,0.00,3.00,9.00,0.00,0.00,23.00,33.00,0.00
1174066.00,84.07,-27.27,0.00,3.00,9.00,0.00,0.00,23.00,33.00,0.00
1174136.00,83.55,-25.35,9.00,0.00,0.00,0.00,29.00,0.00,0.00,0.00
1174204.00,83.55,-23.06,9.00,0.00,0.00,0.00,29.00,0.00,0.00,0.00
1174273.00,83.55,-21.56,9.00,0.00,0.00,0.00,29.00,0.00,0.00,0.00
1174341.00,83.55,-21.56,9.00,0.00,0.00,0.00,29.00,0.00,0.00,0.00
1174410.00,85.06,-21.56,9.00,0.00,0.00,0.00,29.00,0.00,0.00,0.00
1174478.00,86.35,-21.56,9.00,0.00,0.00,0.00,29.00,0.00,0.00,0.00
1174547.00,87.73,-21.56,9.00,0.00,0.00,0.00,29.00,0.00,0.00,0.00
1174616.00,89.46,-21.56,9.00,0.00,0.00,0.00,29.00,0.00,0.00,0.00
1174685.00,91.63,-21.56,9.00,0.00,0.00,0.00,29.00,0.00,0.00,0.00
1174754.00,93.81,-21.56,9.00,0.00,0.00,0.00,29.00,0.00,0.00,0.00
1174822.00,95.85,-21.56,3.00,0.00,0.00,0.00,22.00,0.00,0.00,0.00
1174891.00,97.76,-21.56,3.00,0.00,0.00,0.00,22.00,0.00,0.00,0.00
1174960.00,99.33,-22.24,3.00,0.00,0.00,0.00,22.00,0.00,0.00,0.00
1175028.00,100.45,-22.24,3.00,0.00,0.00,0.00,22.00,0.00,0.00,0.00
1195099.00,88.40,-27.74,0.00,0.00,0.00,7.00,0.00,0.00,0.00,26.00
1195154.00,58.40,-40.55,0.00,0.00,0.00,7.00,0.00,0.00,0.00,26.00
1195219.00,36.91,-49.85,0.00,0.00,0.00,7.00,0.00,0.00,0.00,26.00
1195288.00,34.90,-51.43,0.00,0.00,0.00,7.00,0.00,0.00,0.00,26.00
1195357.00,38.53,-51.43,0.00,0.00,0.00,7.00,0.00,0.00,0.00,26.00
1195425.00,40.41,-51.43,0.00,0.00,0.00,7.00,0.00,0.00,0.00,26.00
1195494.00,40.41,-51.99,0.00,0.00,0.00,7.00,0.00,0.00,0.00,26.00
1195563.00,40.41,-53.20,0.00,0.00,0.00,7.00,0.00,0.00,0.00,26.00
1195631.00,40.41,-54.37,0.00,0.00,0.00,7.00,0.00,0.00,0.00,26.00
1195700.00,40.41,-55.15,0.00,0.00,0.00,7.00,0.00,0.00,0.00,26.00
1195768.00,40.41,-56.15,0.00,0.00,0.00,4.00,0.00,0.00,0.00,23.00
1195837.00,40.41,-57.58,0.00,0.00,0.00,4.00,0.00,0.00,0.00,23.00
1195906.00,40.41,-58.96,0.00,0.00,0.00,4.00,0.00,0.00,0.00,23.00
1195974.00,40.41,-59.84,0.00,0.00,0.00,4.00,0.00,0.00,0.00,23.00
1196043.00,40.41,-60.66,0.00,0.00,0.00,4.00,0.00,0.00,0.00,23.00
1196111.00,40.41,-61.79,0.00,0.00,0.00,4.00,0.00,0.00,0.00,23.00
1196180.00,41.01,-62.64,0.00,0.00,0.00,4.00,0.00,0.00,0.00,23.00
1196249.00,41.01,-63.27,0.00,0.00,0.00,4.00,0.00,0.00,0.00,23.00
1196317.00,41.01,-64.49,0.00,0.00,0.00,4.00,0.00,0.00,0.00,23.00
1196386.00,41.01,-65.96,0.00,0.00,0.00,4.00,0.00,0.00,0.00,23.00
1196455.00,41.57,-67.18,0.00,11.00,0.00,0.00,0.00,23.00,0.00,0.00
1196524.00,41.57,-68.44,0.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00
1196593.00,42.15,-69.33,0.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00
1196661.00,42.15,-69.33,0.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00
1196730.00,41.40,-69.33,0.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00
1196798.00,41.40,-69.33,0.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00
1196867.00,41.40,-68.81,0.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00
1196936.00,41.40,-68.81,0.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00
1197004.00,41.40,-68.81,0.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00
1197074.00,41.40,-68.81,0.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00
1197143.00,41.40,-68.81,0.00,10.00,11.00,0.00,0.00,35.00,0.00,0.00
1197213.00,40.83,-68.81,0.00,10.00,11.00,0.00,0.00,35.00,0.00,0.00
1197284.00,40.83,-68.27,0.00,10.00,11.00,0.00,0.00,35.00,0.00,0.00
1197355.00,40.04,-68.27,0.00,10.00,11.00,0.00,0.00,35.00,0.00,0.00
1197425.00,40.04,-68.27,0.00,10.00,11.00,0.00,0.00,35.00,0.00,0.00
1197496.00,38.97,-68.27,0.00,10.00,11.00,0.00,0.00,35.00,0.00,0.00
1197566.00,38.26,-68.27,0.00,10.00,11.00,0.00,0.00,35.00,0.00,0.00
1197637.00,37.61,-68.27,0.00,10.00,11.00,0.00,0.00,35.00,0.00,0.00
1197708.00,36.91,-68.27,0.00,10.00,11.00,0.00,0.00,35.00,0.00,0.00
1197778.00,36.13,-67.21,0.00,10.00,11.00,0.00,0.00,35.00,0.00,0.00
1197850.00,35.26,-66.59,11.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
1197919.00,34.39,-66.59,11.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
1197988.00,34.39,-66.59,11.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
1198058.00,34.39,-65.71,11.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
1198128.00,34.39,-65.08,11.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
1198197.00,34.39,-65.08,11.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
1198267.00,34.39,-65.08,11.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
1198338.00,34.39,-63.44,11.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
1198407.00,34.39,-62.08,11.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
1198477.00,34.39,-60.55,11.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
1198546.00,34.39,-58.89,3.00,0.00,0.00,1.00,22.00,0.00,0.00,19.00
1198616.00,34.39,-58.89,3.00,0.00,0.00,1.00,22.00,0.00,0.00,19.00
1198686.00,35.43,-58.89,3.00,0.00,0.00,1.00,22.00,0.00,0.00,19.00
1198755.00,36.12,-59.43,3.00,0.00,0.00,1.00,22.00,0.00,0.00,19.00
1198825.00,36.77,-60.17,3.00,0.00,0.00,1.00,22.00,0.00,0.00,19.00
1198895.00,37.49,-60.80,3.00,0.00,0.00,1.00,22.00,0.00,0.00,19.00
1198964.00,38.29,-61.38,3.00,0.00,0.00,1.00,22.00,0.00,0.00,19.00
1199034.00,39.09,-61.38,3.00,0.00,0.00,1.00,22.00,0.00,0.00,19.00
1199104.00,39.99,-62.22,3.00,0.00,0.00,1.00,22.00,0.00,0.00,19.00
1199173.00,40.78,-62.81,3.00,0.00,0.00,1.00,22.00,0.00,0.00,19.00
1199244.00,41.38,-63.62,2.00,0.00,0.00,0.00,21.00,0.00,0.00,0.00
1199311.00,42.08,-64.36,2.00,0.00,0.00,0.00,21.00,0.00,0.00,0.00
1199380.00,42.94,-64.36,2.00,0.00,0.00,0.00,21.00,0.00,0.00,0.00
1199449.00,43.90,-64.36,2.00,0.00,0.00,0.00,21.00,0.00,0.00,0.00
1199517.00,44.82,-64.36,2.00,0.00,0.00,0.00,21.00,0.00,0.00,0.00
1199586.00,45.61,-64.36,2.00,0.00,0.00,0.00,21.00,0.00,0.00,0.00
1199654.00,46.38,-64.36,2.00,0.00,0.00,0.00,21.00,0.00,0.00,0.00
1199723.00,47.16,-64.36,2.00,0.00,0.00,0.00,21.00,0.00,0.00,0.00
1199792.00,48.05,-64.36,2.00,0.00,0.00,0.00,21.00,0.00,0.00,0.00
1199860.00,49.07,-64.36,2.00,0.00,0.00,0.00,21.00,0.00,0.00,0.00
1199930.00,50.04,-64.36,0.00,6.00,7.00,0.00,0.00,28.00,30.00,0.00
1199998.00,50.67,-64.36,0.00,6.00,7.00,0.00,0.00,28.00,30.00,0.00
1200069.00,50.67,-64.36,0.00,6.00,7.00,0.00,0.00,28.00,30.00,0.00
1200139.00,49.94,-63.67,0.00,6.00,7.00,0.00,0.00,28.00,30.00,0.00
1200208.00,49.94,-62.27,0.00,6.00,7.00,0.00,0.00,28.00,30.00,0.00
1200278.00,49.04,-60.93,0.00,6.00,7.00,0.00,0.00,28.00,30.00,0.00
1200348.00,49.04,-59.41,0.00,6.00,7.00,0.00,0.00,28.00,30.00,0.00
1200417.00,49.69,-57.81,0.00,6.00,7.00,0.00,0.00,28.00,30.00,0.00
1200487.00,49.69,-57.81,0.00,6.00,7.00,0.00,0.00,28.00,30.00,0.00
1200557.00,48.89,-57.31,0.00,6.00,7.00,0.00,0.00,28.00,30.00,0.00
1200626.00,47.86,-56.46,0.00,0.00,0.00,8.00,0.00,0.00,0.00,28.00
1200695.00,46.88,-55.22,0.00,0.00,0.00,8.00,0.00,0.00,0.00,28.00
1200763.00,46.88,-55.22,0.00,0.00,0.00,8.00,0.00,0.00,0.00,28.00
1200832.00,46.88,-55.95,0.00,0.00,0.00,8.00,0.00,0.00,0.00,28.00
1200901.00,46.88,-56.92,0.00,0.00,0.00,8.00,0.00,0.00,0.00,28.00
1200969.00,46.88,-57.78,0.00,0.00,0.00,8.00,0.00,0.00,0.00,28.00
1201038.00,46.88,-58.99,0.00,0.00,0.00,8.00,0.00,0.00,0.00,28.00
1201106.00,47.47,-60.23,0.00,0.00,0.00,8.00,0.00,0.00,0.00,28.00
1201175.00,47.47,-61.73,0.00,0.00,0.00,8.00,0.00,0.00,0.00,28.00
1201244.00,47.47,-63.88,0.00,0.00,0.00,8.00,0.00,0.00,0.00,28.00
1201313.00,47.47,-66.01,0.00,0.00,8.00,0.00,0.00,0.00,31.00,0.00
1201381.00,47.97,-67.23,0.00,0.00,8.00,0.00,0.00,0.00,31.00,0.00
1201449.00,47.97,-67.23,0.00,0.00,8.00,0.00,0.00,0.00,31.00,0.00
1201518.00,47.97,-66.15,0.00,0.00,8.00,0.00,0.00,0.00,31.00,0.00
1201587.00,47.97,-64.56,0.00,0.00,8.00,0.00,0.00,0.00,31.00,0.00
1201655.00,47.97,-63.08,0.00,0.00,8.00,0.00,0.00,0.00,31.00,0.00
1201724.00,47.97,-61.91,0.00,0.00,8.00,0.00,0.00,0.00,31.00,0.00
1201793.00,48.58,-61.09,0.00,0.00,8.00,0.00,0.00,0.00,31.00,0.00
1201861.00,48.58,-60.22,0.00,0.00,8.00,0.00,0.00,0.00,31.00,0.00
1201930.00,48.58,-58.04,0.00,0.00,8.00,0.00,0.00,0.00,31.00,0.00
1201999.00,49.15,-55.37,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
1202068.00,49.15,-53.12,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
1202137.00,49.15,-50.75,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
1202205.00,49.15,-49.20,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
1202274.00,49.15,-48.43,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
1202342.00,49.15,-47.14,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
1202411.00,49.67,-45.38,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
1202480.00,49.67,-43.83,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
1202548.00,49.67,-42.51,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
1202617.00,49.67,-40.60,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
1202685.00,49.67,-38.13,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
1202754.00,49.67,-36.38,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
1202823.00,49.67,-34.85,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
1202891.00,49.67,-32.51,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
1202960.00,49.67,-29.98,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
1203028.00,49.67,-28.14,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
1203097.00,49.67,-26.42,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
1203166.00,49.67,-23.64,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
1203234.00,49.67,-20.52,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
1203303.00,49.67,-17.40,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
1203373.00,49.67,-14.28,4.00,0.00,0.00,0.00,23.00,0.00,0.00,0.00
1203440.00,49.67,-12.43,4.00,0.00,0.00,0.00,23.00,0.00,0.00,0.00
1203509.00,49.67,-12.43,4.00,0.00,0.00,0.00,23.00,0.00,0.00,0.00
1203577.00,50.59,-12.43,4.00,0.00,0.00,0.00,23.00,0.00,0.00,0.00
1203646.00,51.30,-12.43,4.00,0.00,0.00,0.00,23.00,0.00,0.00,0.00
1203715.00,52.00,-12.43,4.00,0.00,0.00,0.00,23.00,0.00,0.00,0.00
1203783.00,52.95,-12.43,4.00,0.00,0.00,0.00,23.00,0.00,0.00,0.00
1203852.00,54.03,-12.43,4.00,0.00,0.00,0.00,23.00,0.00,0.00,0.00
1203920.00,55.07,-12.43,4.00,0.00,0.00,0.00,23.00,0.00,0.00,0.00
1203989.00,56.12,-12.43,4.00,0.00,0.00,0.00,23.00,0.00,0.00,0.00
1204059.00,57.26,-12.99,3.00,0.00,0.00,0.00,22.00,0.00,0.00,0.00
1204126.00,58.57,-12.99,3.00,0.00,0.00,0.00,22.00,0.00,0.00,0.00
1204196.00,59.94,-13.51,3.00,0.00,0.00,0.00,22.00,0.00,0.00,0.00
1204264.00,61.18,-13.51,3.00,0.00,0.00,0.00,22.00,0.00,0.00,0.00
1204333.00,62.40,-14.37,3.00,0.00,0.00,0.00,22.00,0.00,0.00,0.00
1204402.00,63.67,-14.37,3.00,0.00,0.00,0.00,22.00,0.00,0.00,0.00
1204470.00,64.86,-14.37,3.00,0.00,0.00,0.00,22.00,0.00,0.00,0.00
1204539.00,66.06,-13.61,3.00,0.00,0.00,0.00,22.00,0.00,0.00,0.00
1204608.00,67.39,-13.61,3.00,0.00,0.00,0.00,22.00,0.00,0.00,0.00
1204676.00,68.76,-13.61,3.00,0.00,0.00,0.00,22.00,0.00,0.00,0.00
1204745.00,70.08,-14.29,9.00,0.00,0.00,6.00,29.00,0.00,0.00,25.00
1204814.00,71.45,-14.29,9.00,0.00,0.00,6.00,29.00,0.00,0.00,25.00
