Time,theta_x,theta_y,PX,NX,PY,NY,PX_raw,NX_raw,PY_raw,NY_raw
41294.00,5.45,-89.20,0.00,8.00,1.00,0.00,0.00,32.00,21.00,0.00
41361.00,5.45,-89.20,0.00,8.00,1.00,0.00,0.00,32.00,21.00,0.00
41426.00,5.45,-90.37,0.00,8.00,1.00,0.00,0.00,32.00,21.00,0.00
41494.00,5.45,-91.82,0.00,8.00,1.00,0.00,0.00,32.00,21.00,0.00
41561.00,5.45,-92.88,0.00,8.00,1.00,0.00,0.00,32.00,21.00,0.00
41627.00,5.45,-93.87,0.00,8.00,1.00,0.00,0.00,32.00,21.00,0.00
41694.00,5.45,-95.09,0.00,8.00,1.00,0.00,0.00,32.00,21.00,0.00
41759.00,5.45,-96.11,0.00,8.00,1.00,0.00,0.00,32.00,21.00,0.00
41827.00,5.45,-97.05,0.00,8.00,1.00,0.00,0.00,32.00,21.00,0.00
41893.00,5.45,-98.27,2.00,0.00,5.00,0.00,21.00,0.00,27.00,0.00
41960.00,5.45,-99.83,2.00,0.00,5.00,0.00,21.00,0.00,27.00,0.00
42027.00,5.45,-100.62,2.00,0.00,5.00,0.00,21.00,0.00,27.00,0.00
42093.00,5.45,-99.76,2.00,0.00,5.00,0.00,21.00,0.00,27.00,0.00
42161.00,5.45,-98.84,2.00,0.00,5.00,0.00,21.00,0.00,27.00,0.00
42227.00,5.45,-98.84,2.00,0.00,5.00,0.00,21.00,0.00,27.00,0.00
42294.00,5.45,-98.17,2.00,0.00,5.00,0.00,21.00,0.00,27.00,0.00
42360.00,5.45,-97.55,2.00,0.00,5.00,0.00,21.00,0.00,27.00,0.00
42427.00,5.45,-97.55,2.00,0.00,5.00,0.00,21.00,0.00,27.00,0.00
42493.00,5.45,-96.68,2.00,0.00,5.00,0.00,21.00,0.00,27.00,0.00
42560.00,5.45,-96.15,8.00,0.00,0.00,0.00,28.00,0.00,0.00,0.00
42626.00,5.45,-96.15,8.00,0.00,0.00,0.00,28.00,0.00,0.00,0.00
42690.00,5.45,-96.15,8.00,0.00,0.00,0.00,28.00,0.00,0.00,0.00
42756.00,5.45,-95.24,8.00,0.00,0.00,0.00,28.00,0.00,0.00,0.00
42821.00,5.45,-94.70,8.00,0.00,0.00,0.00,28.00,0.00,0.00,0.00
42887.00,5.45,-94.70,8.00,0.00,0.00,0.00,28.00,0.00,0.00,0.00
42952.00,5.45,-94.00,8.00,0.00,0.00,0.00,28.00,0.00,0.00,0.00
43018.00,5.45,-94.00,8.00,0.00,0.00,0.00,28.00,0.00,0.00,0.00
43083.00,5.45,-94.00,8.00,0.00,0.00,0.00,28.00,0.00,0.00,0.00
43149.00,5.45,-92.81,8.00,0.00,0.00,0.00,28.00,0.00,0.00,0.00
43215.00,5.45,-92.81,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
43280.00,5.45,-92.26,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
43345.00,5.45,-92.26,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
43411.00,5.45,-91.38,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
43476.00,5.45,-90.81,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
43542.00,5.45,-90.81,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
43608.00,5.45,-90.02,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
43673.00,5.45,-90.02,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
43739.00,5.45,-89.27,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
43804.00,5.45,-89.27,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
43871.00,4.92,-88.54,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
43935.00,4.92,-88.54,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
44001.00,4.92,-87.47,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
44066.00,4.92,-86.83,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
44132.00,4.92,-86.83,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
44197.00,4.92,-86.18,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
44263.00,4.92,-86.18,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
44328.00,4.92,-85.58,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
44394.00,4.92,-84.79,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
44460.00,4.92,-84.21,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
44526.00,4.92,-84.21,0.00,8.00,0.00,3.00,0.00,32.00,0.00,21.00
44592.00,4.92,-84.21,0.00,8.00,0.00,3.00,0.00,32.00,0.00,21.00
44658.00,4.92,-84.21,0.00,8.00,0.00,3.00,0.00,32.00,0.00,21.00
44725.00,4.92,-84.81,0.00,8.00,0.00,3.00,0.00,32.00,0.00,21.00
44791.00,4.92,-85.77,0.00,8.00,0.00,3.00,0.00,32.00,0.00,21.00
44858.00,4.92,-87.01,0.00,8.00,0.00,3.00,0.00,32.00,0.00,21.00
44924.00,4.92,-88.74,0.00,8.00,0.00,3.00,0.00,32.00,0.00,21.00
44991.00,4.92,-89.97,0.00,8.00,0.00,3.00,0.00,32.00,0.00,21.00
45058.00,4.92,-90.64,0.00,8.00,0.00,3.00,0.00,32.00,0.00,21.00
45124.00,4.92,-91.62,0.00,8.00,0.00,3.00,0.00,32.00,0.00,21.00
45192.00,4.92,-92.93,1.00,0.00,7.00,0.00,20.00,0.00,30.00,0.00
45257.00,4.92,-93.99,1.00,0.00,7.00,0.00,20.00,0.00,30.00,0.00
45324.00,4.92,-93.99,1.00,0.00,7.00,0.00,20.00,0.00,30.00,0.00
45390.00,4.92,-93.99,1.00,0.00,7.00,0.00,20.00,0.00,30.00,0.00
45457.00,4.92,-93.05,1.00,0.00,7.00,0.00,20.00,0.00,30.00,0.00
45523.00,4.92,-93.05,1.00,0.00,7.00,0.00,20.00,0.00,30.00,0.00
45590.00,4.92,-93.05,1.00,0.00,7.00,0.00,20.00,0.00,30.00,0.00
45657.00,4.92,-92.00,1.00,0.00,7.00,0.00,20.00,0.00,30.00,0.00
45723.00,4.92,-91.44,1.00,0.00,7.00,0.00,20.00,0.00,30.00,0.00
45790.00,4.92,-91.44,1.00,0.00,7.00,0.00,20.00,0.00,30.00,0.00
45856.00,4.92,-91.44,7.00,0.00,0.00,0.00,27.00,0.00,0.00,0.00
45922.00,4.92,-91.44,7.00,0.00,0.00,0.00,27.00,0.00,0.00,0.00
45987.00,4.92,-91.44,7.00,0.00,0.00,0.00,27.00,0.00,0.00,0.00
46053.00,4.92,-90.39,7.00,0.00,0.00,0.00,27.00,0.00,0.00,0.00
46118.00,4.92,-90.39,7.00,0.00,0.00,0.00,27.00,0.00,0.00,0.00
46184.00,4.92,-89.58,7.00,0.00,0.00,0.00,27.00,0.00,0.00,0.00
46249.00,4.92,-89.58,7.00,0.00,0.00,0.00,27.00,0.00,0.00,0.00
46315.00,4.92,-88.97,7.00,0.00,0.00,0.00,27.00,0.00,0.00,0.00
46381.00,4.92,-88.97,7.00,0.00,0.00,0.00,27.00,0.00,0.00,0.00
46446.00,4.92,-88.97,7.00,0.00,0.00,0.00,27.00,0.00,0.00,0.00
46512.00,4.92,-88.14,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
46577.00,4.92,-87.63,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
46643.00,4.92,-87.63,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
46708.00,4.92,-87.63,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
46774.00,4.92,-87.63,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
46839.00,4.92,-86.94,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
46905.00,4.92,-86.94,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
46970.00,4.92,-85.99,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
47036.00,4.92,-85.99,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
47101.00,4.92,-85.22,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
47167.00,4.92,-85.22,0.00,0.00,0.00,2.00,0.00,0.00,0.00,20.00
47233.00,4.92,-85.22,0.00,0.00,0.00,2.00,0.00,0.00,0.00,20.00
47298.00,4.92,-84.57,0.00,0.00,0.00,2.00,0.00,0.00,0.00,20.00
47364.00,4.92,-84.57,0.00,0.00,0.00,2.00,0.00,0.00,0.00,20.00
47429.00,4.92,-84.57,0.00,0.00,0.00,2.00,0.00,0.00,0.00,20.00
47495.00,4.92,-83.60,0.00,0.00,0.00,2.00,0.00,0.00,0.00,20.00
47560.00,4.92,-82.98,0.00,0.00,0.00,2.00,0.00,0.00,0.00,20.00
47626.00,4.92,-82.98,0.00,0.00,0.00,2.00,0.00,0.00,0.00,20.00
47691.00,4.92,-82.39,0.00,0.00,0.00,2.00,0.00,0.00,0.00,20.00
47757.00,4.92,-82.39,0.00,0.00,0.00,2.00,0.00,0.00,0.00,20.00
47822.00,4.92,-81.40,0.00,5.00,0.00,5.00,0.00,27.00,0.00,24.00
47889.00,4.92,-81.40,0.00,5.00,0.00,5.00,0.00,27.00,0.00,24.00
47955.00,4.92,-81.98,0.00,5.00,0.00,5.00,0.00,27.00,0.00,24.00
48022.00,4.92,-82.93,0.00,5.00,0.00,5.00,0.00,27.00,0.00,24.00
48089.00,4.92,-84.06,0.00,5.00,0.00,5.00,0.00,27.00,0.00,24.00
48155.00,4.92,-85.02,0.00,5.00,0.00,5.00,0.00,27.00,0.00,24.00
48222.00,4.92,-85.96,0.00,5.00,0.00,5.00,0.00,27.00,0.00,24.00
48288.00,4.92,-87.01,0.00,5.00,0.00,5.00,0.00,27.00,0.00,24.00
48355.00,4.92,-87.66,0.00,5.00,0.00,5.00,0.00,27.00,0.00,24.00
48421.00,4.92,-87.66,0.00,5.00,0.00,5.00,0.00,27.00,0.00,24.00
48488.00,4.92,-88.29,2.00,0.00,0.00,5.00,21.00,0.00,0.00,24.00
48555.00,4.92,-89.42,2.00,0.00,0.00,5.00,21.00,0.00,0.00,24.00
48621.00,4.92,-90.13,2.00,0.00,0.00,5.00,21.00,0.00,0.00,24.00
48688.00,4.92,-90.13,2.00,0.00,0.00,5.00,21.00,0.00,0.00,24.00
48754.00,4.92,-89.13,2.00,0.00,0.00,5.00,21.00,0.00,0.00,24.00
48821.00,4.92,-88.34,2.00,0.00,0.00,5.00,21.00,0.00,0.00,24.00
48887.00,4.92,-88.34,2.00,0.00,0.00,5.00,21.00,0.00,0.00,24.00
48954.00,4.92,-88.34,2.00,0.00,0.00,5.00,21.00,0.00,0.00,24.00
49020.00,4.92,-88.34,2.00,0.00,0.00,5.00,21.00,0.00,0.00,24.00
49087.00,4.92,-88.34,2.00,0.00,0.00,5.00,21.00,0.00,0.00,24.00
49154.00,4.92,-87.50,1.00,0.00,0.00,1.00,20.00,0.00,0.00,19.00
49220.00,4.92,-87.50,1.00,0.00,0.00,1.00,20.00,0.00,0.00,19.00
49287.00,4.92,-87.50,1.00,0.00,0.00,1.00,20.00,0.00,0.00,19.00
49353.00,4.92,-86.89,1.00,0.00,0.00,1.00,20.00,0.00,0.00,19.00
49420.00,4.92,-86.33,1.00,0.00,0.00,1.00,20.00,0.00,0.00,19.00
49486.00,4.92,-85.58,1.00,0.00,0.00,1.00,20.00,0.00,0.00,19.00
49553.00,4.92,-85.58,1.00,0.00,0.00,1.00,20.00,0.00,0.00,19.00
49619.00,4.92,-85.58,1.00,0.00,0.00,1.00,20.00,0.00,0.00,19.00
49686.00,4.92,-85.58,1.00,0.00,0.00,1.00,20.00,0.00,0.00,19.00
49753.00,4.92,-85.58,1.00,0.00,0.00,1.00,20.00,0.00,0.00,19.00
49819.00,4.92,-85.58,11.00,0.00,0.00,0.00,19.00,0.00,0.00,0.00
49886.00,4.92,-84.90,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
49951.00,4.92,-84.28,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
50017.00,4.92,-84.28,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
50082.00,4.92,-84.28,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
50148.00,4.92,-83.53,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
50213.00,4.92,-83.53,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
50278.00,4.92,-83.53,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
50343.00,4.92,-82.91,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
50409.00,4.92,-82.91,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
50476.00,4.92,-82.21,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
50540.00,4.92,-82.21,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
50606.00,4.92,-82.21,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
50671.00,4.92,-82.21,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
50737.00,4.92,-81.45,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
50802.00,4.92,-80.93,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
50868.00,4.92,-80.93,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
50933.00,4.92,-80.41,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
50999.00,4.92,-79.80,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
51064.00,4.41,-79.05,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
51131.00,4.41,-79.05,2.00,0.00,0.00,0.00,21.00,0.00,0.00,0.00
51195.00,4.41,-79.05,2.00,0.00,0.00,0.00,21.00,0.00,0.00,0.00
51261.00,4.41,-79.05,2.00,0.00,0.00,0.00,21.00,0.00,0.00,0.00
51326.00,4.41,-78.35,2.00,0.00,0.00,0.00,21.00,0.00,0.00,0.00
51392.00,4.41,-77.69,2.00,0.00,0.00,0.00,21.00,0.00,0.00,0.00
51458.00,4.41,-76.99,2.00,0.00,0.00,0.00,21.00,0.00,0.00,0.00
51523.00,4.41,-76.99,2.00,0.00,0.00,0.00,21.00,0.00,0.00,0.00
51589.00,4.41,-76.99,2.00,0.00,0.00,0.00,21.00,0.00,0.00,0.00
51654.00,4.41,-76.47,2.00,0.00,0.00,0.00,21.00,0.00,0.00,0.00
51720.00,4.41,-76.47,2.00,0.00,0.00,0.00,21.00,0.00,0.00,0.00
51786.00,4.41,-75.52,0.00,1.00,0.00,3.00,0.00,20.00,0.00,21.00
51852.00,4.41,-75.52,0.00,1.00,0.00,3.00,0.00,20.00,0.00,21.00
51918.00,4.41,-75.52,0.00,1.00,0.00,3.00,0.00,20.00,0.00,21.00
51985.00,4.41,-75.52,0.00,1.00,0.00,3.00,0.00,20.00,0.00,21.00
52051.00,4.41,-76.30,0.00,1.00,0.00,3.00,0.00,20.00,0.00,21.00
52118.00,4.41,-76.30,0.00,1.00,0.00,3.00,0.00,20.00,0.00,21.00
52185.00,4.41,-77.41,0.00,1.00,0.00,3.00,0.00,20.00,0.00,21.00
52251.00,4.41,-78.29,0.00,1.00,0.00,3.00,0.00,20.00,0.00,21.00
52318.00,4.41,-79.02,0.00,1.00,0.00,3.00,0.00,20.00,0.00,21.00
52384.00,4.41,-79.02,0.00,1.00,0.00,3.00,0.00,20.00,0.00,21.00
52452.00,4.41,-80.10,0.00,0.00,0.00,3.00,0.00,0.00,0.00,21.00
52516.00,4.41,-80.10,0.00,0.00,0.00,3.00,0.00,0.00,0.00,21.00
52582.00,4.41,-80.10,0.00,0.00,0.00,3.00,0.00,0.00,0.00,21.00
52647.00,4.41,-80.10,0.00,0.00,0.00,3.00,0.00,0.00,0.00,21.00
52713.00,4.41,-80.10,0.00,0.00,0.00,3.00,0.00,0.00,0.00,21.00
52779.00,4.41,-80.10,0.00,0.00,0.00,3.00,0.00,0.00,0.00,21.00
52844.00,4.41,-79.33,0.00,0.00,0.00,3.00,0.00,0.00,0.00,21.00
52910.00,4.41,-79.33,0.00,0.00,0.00,3.00,0.00,0.00,0.00,21.00
52975.00,4.41,-79.33,0.00,0.00,0.00,3.00,0.00,0.00,0.00,21.00
53041.00,4.41,-79.33,0.00,0.00,0.00,3.00,0.00,0.00,0.00,21.00
53106.00,4.41,-79.33,4.00,0.00,0.00,0.00,23.00,0.00,0.00,0.00
53172.00,4.41,-79.33,4.00,0.00,0.00,0.00,23.00,0.00,0.00,0.00
53237.00,4.41,-79.33,4.00,0.00,0.00,0.00,23.00,0.00,0.00,0.00
53303.00,4.41,-78.30,4.00,0.00,0.00,0.00,23.00,0.00,0.00,0.00
53368.00,4.41,-78.30,4.00,0.00,0.00,0.00,23.00,0.00,0.00,0.00
53434.00,4.41,-78.30,4.00,0.00,0.00,0.00,23.00,0.00,0.00,0.00
53499.00,4.41,-78.30,4.00,0.00,0.00,0.00,23.00,0.00,0.00,0.00
53565.00,4.41,-78.30,4.00,0.00,0.00,0.00,23.00,0.00,0.00,0.00
53630.00,4.41,-77.62,4.00,0.00,0.00,0.00,23.00,0.00,0.00,0.00
53696.00,4.41,-77.62,4.00,0.00,0.00,0.00,23.00,0.00,0.00,0.00
53762.00,4.41,-76.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
53826.00,4.41,-76.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
53891.00,4.41,-76.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
53955.00,4.41,-76.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
54020.00,4.41,-76.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
54084.00,4.41,-76.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
54149.00,4.41,-76.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
54213.00,4.41,-76.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
54278.00,4.41,-75.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
54342.00,4.41,-75.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
54407.00,4.41,-75.71,3.00,0.00,0.00,11.00,22.00,0.00,0.00,0.00
54472.00,4.41,-74.98,3.00,0.00,0.00,11.00,22.00,0.00,0.00,0.00
54540.00,4.41,-74.98,3.00,0.00,0.00,11.00,22.00,0.00,0.00,0.00
54606.00,4.41,-74.98,3.00,0.00,0.00,11.00,22.00,0.00,0.00,0.00
54673.00,4.41,-74.33,3.00,0.00,0.00,11.00,22.00,0.00,0.00,0.00
54739.00,3.84,-74.33,3.00,0.00,0.00,11.00,22.00,0.00,0.00,0.00
54806.00,3.84,-73.65,3.00,0.00,0.00,11.00,22.00,0.00,0.00,0.00
54873.00,3.84,-73.65,3.00,0.00,0.00,11.00,22.00,0.00,0.00,0.00
54939.00,3.84,-73.65,3.00,0.00,0.00,11.00,22.00,0.00,0.00,0.00
55006.00,3.84,-73.12,3.00,0.00,0.00,11.00,22.00,0.00,0.00,0.00
55072.00,3.84,-73.12,0.00,0.00,0.00,5.00,0.00,0.00,0.00,24.00
55138.00,3.84,-72.34,0.00,0.00,0.00,5.00,0.00,0.00,0.00,24.00
55202.00,3.84,-72.34,0.00,0.00,0.00,5.00,0.00,0.00,0.00,24.00
55268.00,3.84,-72.34,0.00,0.00,0.00,5.00,0.00,0.00,0.00,24.00
55333.00,3.84,-71.81,0.00,0.00,0.00,5.00,0.00,0.00,0.00,24.00
55399.00,3.84,-71.81,0.00,0.00,0.00,5.00,0.00,0.00,0.00,24.00
55464.00,3.84,-71.09,0.00,0.00,0.00,5.00,0.00,0.00,0.00,24.00
55530.00,3.84,-70.39,0.00,0.00,0.00,5.00,0.00,0.00,0.00,24.00
55596.00,3.84,-70.39,0.00,0.00,0.00,5.00,0.00,0.00,0.00,24.00
55661.00,3.84,-69.63,0.00,0.00,0.00,5.00,0.00,0.00,0.00,24.00
55728.00,3.84,-69.63,0.00,9.00,4.00,0.00,0.00,33.00,25.00,0.00
55793.00,3.84,-69.63,0.00,9.00,4.00,0.00,0.00,33.00,25.00,0.00
55860.00,3.84,-69.63,0.00,9.00,4.00,0.00,0.00,33.00,25.00,0.00
55926.00,3.84,-70.81,0.00,9.00,4.00,0.00,0.00,33.00,25.00,0.00
55993.00,3.84,-72.15,0.00,9.00,4.00,0.00,0.00,33.00,25.00,0.00
56059.00,3.84,-73.39,0.00,9.00,4.00,0.00,0.00,33.00,25.00,0.00
56126.00,3.84,-74.33,0.00,9.00,4.00,0.00,0.00,33.00,25.00,0.00
56193.00,3.84,-74.91,0.00,9.00,4.00,0.00,0.00,33.00,25.00,0.00
56259.00,4.34,-75.65,0.00,9.00,4.00,0.00,0.00,33.00,25.00,0.00
56326.00,4.34,-77.09,0.00,9.00,4.00,0.00,0.00,33.00,25.00,0.00
56393.00,4.34,-78.68,0.00,8.00,8.00,0.00,0.00,32.00,31.00,0.00
56459.00,4.34,-79.84,0.00,8.00,8.00,0.00,0.00,32.00,31.00,0.00
56525.00,4.34,-80.83,0.00,8.00,8.00,0.00,0.00,32.00,31.00,0.00
56592.00,4.34,-82.22,0.00,8.00,8.00,0.00,0.00,32.00,31.00,0.00
56658.00,4.34,-83.82,0.00,8.00,8.00,0.00,0.00,32.00,31.00,0.00
56725.00,4.88,-85.30,0.00,8.00,8.00,0.00,0.00,32.00,31.00,0.00
56792.00,4.88,-86.92,0.00,8.00,8.00,0.00,0.00,32.00,31.00,0.00
56858.00,4.88,-89.02,0.00,8.00,8.00,0.00,0.00,32.00,31.00,0.00
56925.00,4.88,-91.47,0.00,8.00,8.00,0.00,0.00,32.00,31.00,0.00
56991.00,4.88,-93.28,0.00,8.00,8.00,0.00,0.00,32.00,31.00,0.00
57059.00,4.88,-94.34,0.00,0.00,2.00,0.00,0.00,0.00,22.00,0.00
57123.00,5.46,-96.06,0.00,0.00,2.00,0.00,0.00,0.00,22.00,0.00
57189.00,5.46,-97.69,0.00,0.00,2.00,0.00,0.00,0.00,22.00,0.00
57254.00,5.46,-97.69,0.00,0.00,2.00,0.00,0.00,0.00,22.00,0.00
57320.00,5.46,-97.14,0.00,0.00,2.00,0.00,0.00,0.00,22.00,0.00
57385.00,5.46,-97.14,0.00,0.00,2.00,0.00,0.00,0.00,22.00,0.00
57451.00,5.46,-96.45,0.00,0.00,2.00,0.00,0.00,0.00,22.00,0.00
57517.00,5.46,-95.94,0.00,0.00,2.00,0.00,0.00,0.00,22.00,0.00
57582.00,5.46,-95.94,0.00,0.00,2.00,0.00,0.00,0.00,22.00,0.00
57648.00,5.46,-95.28,0.00,0.00,2.00,0.00,0.00,0.00,22.00,0.00
57714.00,5.46,-94.73,10.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00
57780.00,5.46,-94.73,10.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00
57846.00,5.46,-94.73,10.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00
57913.00,5.46,-94.09,10.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00
57979.00,5.46,-94.09,10.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00
58046.00,5.46,-93.44,10.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00
58113.00,5.46,-93.44,10.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00
58179.00,5.46,-92.94,10.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00
58246.00,5.46,-92.94,10.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00
58312.00,5.46,-91.92,10.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00
58380.00,5.46,-91.92,9.00,0.00,0.00,2.00,29.00,0.00,0.00,20.00
58445.00,5.46,-91.92,9.00,0.00,0.00,2.00,29.00,0.00,0.00,20.00
58512.00,5.46,-91.20,9.00,0.00,0.00,2.00,29.00,0.00,0.00,20.00
58578.00,5.46,-91.20,9.00,0.00,0.00,2.00,29.00,0.00,0.00,20.00
58645.00,5.46,-90.53,9.00,0.00,0.00,2.00,29.00,0.00,0.00,20.00
58712.00,5.46,-90.02,9.00,0.00,0.00,2.00,29.00,0.00,0.00,20.00
58778.00,5.46,-90.02,9.00,0.00,0.00,2.00,29.00,0.00,0.00,20.00
58845.00,5.46,-90.02,9.00,0.00,0.00,2.00,29.00,0.00,0.00,20.00
58911.00,4.86,-89.43,9.00,0.00,0.00,2.00,29.00,0.00,0.00,20.00
58978.00,4.86,-88.40,9.00,0.00,0.00,2.00,29.00,0.00,0.00,20.00
59045.00,4.86,-87.84,0.00,9.00,0.00,7.00,0.00,33.00,0.00,26.00
59111.00,4.86,-87.84,0.00,9.00,0.00,7.00,0.00,33.00,0.00,26.00
59177.00,4.86,-88.49,0.00,9.00,0.00,7.00,0.00,33.00,0.00,26.00
59244.00,4.86,-90.09,0.00,9.00,0.00,7.00,0.00,33.00,0.00,26.00
59311.00,4.86,-91.47,0.00,9.00,0.00,7.00,0.00,33.00,0.00,26.00
59377.00,4.86,-92.10,0.00,9.00,0.00,7.00,0.00,33.00,0.00,26.00
59444.00,4.86,-92.87,0.00,9.00,0.00,7.00,0.00,33.00,0.00,26.00
59510.00,4.86,-94.21,0.00,9.00,0.00,7.00,0.00,33.00,0.00,26.00
59577.00,5.51,-95.27,0.00,9.00,0.00,7.00,0.00,33.00,0.00,26.00
59643.00,5.51,-95.85,0.00,9.00,0.00,7.00,0.00,33.00,0.00,26.00
59711.00,5.51,-97.29,0.00,2.00,9.00,0.00,0.00,22.00,33.00,0.00
59777.00,5.51,-99.49,0.00,2.00,9.00,0.00,0.00,22.00,33.00,0.00
59843.00,5.51,-101.25,0.00,2.00,9.00,0.00,0.00,22.00,33.00,0.00
59911.00,5.51,-102.13,0.00,2.00,9.00,0.00,0.00,22.00,33.00,0.00
59978.00,5.51,-102.74,0.00,2.00,9.00,0.00,0.00,22.00,33.00,0.00
60046.00,5.51,-103.94,0.00,2.00,9.00,0.00,0.00,22.00,33.00,0.00
60113.00,5.51,-105.36,0.00,2.00,9.00,0.00,0.00,22.00,33.00,0.00
60181.00,5.51,-106.49,0.00,2.00,9.00,0.00,0.00,22.00,33.00,0.00
60249.00,5.51,-107.84,0.00,2.00,9.00,0.00,0.00,22.00,33.00,0.00
60316.00,5.51,-109.38,0.00,2.00,9.00,0.00,0.00,22.00,33.00,0.00
60385.00,5.51,-110.51,10.00,0.00,2.00,0.00,30.00,0.00,22.00,0.00
80453.00,5.51,-98.45,0.00,0.00,9.00,0.00,0.00,0.00,33.00,0.00
80509.00,3.28,-68.91,0.00,0.00,9.00,0.00,0.00,0.00,33.00,0.00
80568.00,1.93,-47.84,0.00,0.00,9.00,0.00,0.00,0.00,33.00,0.00
80633.00,1.93,-45.81,0.00,0.00,9.00,0.00,0.00,0.00,33.00,0.00
80699.00,1.93,-49.37,0.00,0.00,9.00,0.00,0.00,0.00,33.00,0.00
80764.00,1.93,-51.16,0.00,0.00,9.00,0.00,0.00,0.00,33.00,0.00
80830.00,1.93,-51.16,0.00,0.00,9.00,0.00,0.00,0.00,33.00,0.00
80896.00,1.93,-50.31,0.00,0.00,9.00,0.00,0.00,0.00,33.00,0.00
80961.00,1.93,-50.31,0.00,0.00,9.00,0.00,0.00,0.00,33.00,0.00
81027.00,1.93,-50.31,0.00,0.00,9.00,0.00,0.00,0.00,33.00,0.00
81092.00,1.93,-50.31,0.00,5.00,8.00,0.00,0.00,27.00,31.00,0.00
81159.00,1.93,-50.31,0.00,5.00,8.00,0.00,0.00,27.00,31.00,0.00
81225.00,1.93,-50.31,0.00,5.00,8.00,0.00,0.00,27.00,31.00,0.00
