Time,theta_x,theta_y,x_throttle,y_throttle,pwm_px_raw,pwm_nx_raw,pwm_py_raw,pwm_ny_raw
71774.00,21.25,-12.64,0.00,-1.00,0.00,0.00,0.00,19.00
71840.00,21.25,-13.58,0.00,-1.00,0.00,0.00,0.00,19.00
71907.00,21.25,-14.12,0.00,-1.00,0.00,0.00,0.00,19.00
71973.00,21.25,-14.12,0.00,-1.00,0.00,0.00,0.00,19.00
72180.00,21.25,-14.87,0.00,0.00,0.00,0.00,0.00,0.00
72286.00,21.25,-15.97,0.00,0.00,0.00,0.00,0.00,0.00
72350.00,21.25,-16.74,0.00,0.00,0.00,0.00,0.00,0.00
72415.00,21.25,-16.74,0.00,0.00,0.00,0.00,0.00,0.00
72479.00,21.25,-16.74,0.00,0.00,0.00,0.00,0.00,0.00
72544.00,21.25,-16.74,0.00,0.00,0.00,0.00,0.00,0.00
72608.00,21.25,-16.74,0.00,0.00,0.00,0.00,0.00,0.00
72673.00,21.25,-16.74,0.00,0.00,0.00,0.00,0.00,0.00
72737.00,21.25,-16.74,0.00,0.00,0.00,0.00,0.00,0.00
72802.00,21.25,-16.74,0.00,0.00,0.00,0.00,0.00,0.00
73005.00,21.25,-16.74,0.00,1.00,0.00,0.00,21.00,0.00
73112.00,21.25,-16.74,0.00,1.00,0.00,0.00,21.00,0.00
73178.00,21.25,-16.74,0.00,1.00,0.00,0.00,21.00,0.00
73243.00,21.25,-15.76,0.00,1.00,0.00,0.00,21.00,0.00
73309.00,21.25,-15.76,0.00,1.00,0.00,0.00,21.00,0.00
73374.00,21.25,-15.09,0.00,1.00,0.00,0.00,21.00,0.00
73440.00,21.25,-15.09,0.00,1.00,0.00,0.00,21.00,0.00
73505.00,21.25,-14.18,0.00,1.00,0.00,0.00,21.00,0.00
73571.00,21.25,-13.47,0.00,1.00,0.00,0.00,21.00,0.00
73636.00,21.25,-12.48,0.00,1.00,0.00,0.00,21.00,0.00
73839.00,21.25,-12.48,0.00,1.00,0.00,0.00,21.00,0.00
73946.00,21.25,-11.92,0.00,1.00,0.00,0.00,21.00,0.00
74011.00,21.25,-11.92,0.00,1.00,0.00,0.00,21.00,0.00
74077.00,21.25,-10.98,0.00,1.00,0.00,0.00,21.00,0.00
74142.00,21.25,-10.09,0.00,1.00,0.00,0.00,21.00,0.00
74208.00,21.25,-9.38,0.00,1.00,0.00,0.00,21.00,0.00
74272.00,21.25,-9.38,0.00,1.00,0.00,0.00,21.00,0.00
74337.00,21.25,-10.00,0.00,1.00,0.00,0.00,21.00,0.00
74402.00,21.25,-9.11,0.00,1.00,0.00,0.00,21.00,0.00
74467.00,21.25,-8.22,0.00,1.00,0.00,0.00,21.00,0.00
74669.00,21.25,-7.47,-1.00,0.00,0.00,20.00,0.00,0.00
74776.00,21.25,-6.63,-1.00,0.00,0.00,20.00,0.00,0.00
74842.00,21.25,-6.63,-1.00,0.00,0.00,20.00,0.00,0.00
74907.00,20.56,-6.63,-1.00,0.00,0.00,20.00,0.00,0.00
74973.00,20.56,-6.63,-1.00,0.00,0.00,20.00,0.00,0.00
75038.00,20.56,-6.63,-1.00,0.00,0.00,20.00,0.00,0.00
75104.00,20.56,-6.63,-1.00,0.00,0.00,20.00,0.00,0.00
75169.00,20.02,-6.63,-1.00,0.00,0.00,20.00,0.00,0.00
75235.00,20.02,-6.63,-1.00,0.00,0.00,20.00,0.00,0.00
75300.00,20.02,-6.63,-1.00,0.00,0.00,20.00,0.00,0.00
75505.00,19.38,-6.63,0.00,-1.00,0.00,0.00,0.00,19.00
75612.00,19.38,-6.63,0.00,-1.00,0.00,0.00,0.00,19.00
75677.00,18.76,-7.14,0.00,-1.00,0.00,0.00,0.00,19.00
75743.00,18.76,-7.70,0.00,-1.00,0.00,0.00,0.00,19.00
75808.00,18.76,-7.70,0.00,-1.00,0.00,0.00,0.00,19.00
75874.00,18.76,-8.36,0.00,-1.00,0.00,0.00,0.00,19.00
75939.00,18.76,-8.36,0.00,-1.00,0.00,0.00,0.00,19.00
76005.00,18.76,-9.10,0.00,-1.00,0.00,0.00,0.00,19.00
76070.00,19.31,-9.67,0.00,-1.00,0.00,0.00,0.00,19.00
76136.00,19.31,-10.17,0.00,-1.00,0.00,0.00,0.00,19.00
76342.00,19.31,-10.81,0.00,-2.00,0.00,0.00,0.00,20.22
76450.00,19.31,-11.87,0.00,-2.00,0.00,0.00,0.00,20.22
76517.00,19.31,-12.71,0.00,-2.00,0.00,0.00,0.00,20.22
76583.00,19.31,-13.25,0.00,-2.00,0.00,0.00,0.00,20.22
76650.00,19.31,-13.83,0.00,-2.00,0.00,0.00,0.00,20.22
76717.00,19.31,-14.33,0.00,-2.00,0.00,0.00,0.00,20.22
76783.00,19.90,-14.33,0.00,-2.00,0.00,0.00,0.00,20.22
76850.00,19.90,-14.94,0.00,-2.00,0.00,0.00,0.00,20.22
76916.00,20.71,-15.63,0.00,-2.00,0.00,0.00,0.00,20.22
76983.00,20.71,-16.50,0.00,-2.00,0.00,0.00,0.00,20.22
77192.00,20.71,-17.38,0.00,-3.00,0.00,0.00,0.00,21.44
77300.00,21.49,-18.76,0.00,-3.00,0.00,0.00,0.00,21.44
77367.00,21.49,-20.36,0.00,-3.00,0.00,0.00,0.00,21.44
77433.00,22.16,-21.43,0.00,-3.00,0.00,0.00,0.00,21.44
77500.00,22.16,-22.11,0.00,-3.00,0.00,0.00,0.00,21.44
77566.00,22.74,-22.82,0.00,-3.00,0.00,0.00,0.00,21.44
77633.00,22.74,-23.68,0.00,-3.00,0.00,0.00,0.00,21.44
77700.00,22.74,-24.71,0.00,-3.00,0.00,0.00,0.00,21.44
77766.00,22.74,-25.62,0.00,-3.00,0.00,0.00,0.00,21.44
77833.00,23.38,-26.24,0.00,-3.00,0.00,0.00,0.00,21.44
78040.00,23.89,-27.59,0.00,-2.00,0.00,0.00,0.00,20.22
78148.00,23.89,-30.27,0.00,-2.00,0.00,0.00,0.00,20.22
78215.00,24.62,-32.90,0.00,-2.00,0.00,0.00,0.00,20.22
78281.00,24.62,-34.48,0.00,-2.00,0.00,0.00,0.00,20.22
78348.00,25.14,-35.57,0.00,-2.00,0.00,0.00,0.00,20.22
78414.00,25.14,-36.62,0.00,-2.00,0.00,0.00,0.00,20.22
78481.00,25.72,-37.65,0.00,-2.00,0.00,0.00,0.00,20.22
78547.00,25.72,-39.15,0.00,-2.00,0.00,0.00,0.00,20.22
78614.00,25.72,-41.08,0.00,-2.00,0.00,0.00,0.00,20.22
78681.00,25.72,-42.77,0.00,-2.00,0.00,0.00,0.00,20.22
78884.00,25.72,-44.93,0.00,-3.00,0.00,0.00,0.00,21.44
78993.00,25.72,-48.43,0.00,-3.00,0.00,0.00,0.00,21.44
79059.00,26.61,-51.61,0.00,-3.00,0.00,0.00,0.00,21.44
79126.00,26.61,-53.47,0.00,-3.00,0.00,0.00,0.00,21.44
79193.00,27.38,-55.09,0.00,-3.00,0.00,0.00,0.00,21.44
79259.00,27.38,-56.76,0.00,-3.00,0.00,0.00,0.00,21.44
79326.00,27.38,-58.28,0.00,-3.00,0.00,0.00,0.00,21.44
79392.00,27.38,-59.80,0.00,-3.00,0.00,0.00,0.00,21.44
79459.00,28.02,-61.50,0.00,-3.00,0.00,0.00,0.00,21.44
79525.00,28.02,-63.50,0.00,-3.00,0.00,0.00,0.00,21.44
79732.00,28.02,-66.33,1.00,-2.00,20.00,0.00,0.00,20.22
79842.00,28.02,-70.06,1.00,-2.00,20.00,0.00,0.00,20.22
79909.00,28.67,-73.30,1.00,-2.00,20.00,0.00,0.00,20.22
79977.00,29.23,-75.08,1.00,-2.00,20.00,0.00,0.00,20.22
80045.00,30.39,-75.95,1.00,-2.00,20.00,0.00,0.00,20.22
80112.00,31.24,-76.95,1.00,-2.00,20.00,0.00,0.00,20.22
80180.00,31.24,-78.36,1.00,-2.00,20.00,0.00,0.00,20.22
80247.00,31.24,-79.88,1.00,-2.00,20.00,0.00,0.00,20.22
80315.00,31.96,-81.40,1.00,-2.00,20.00,0.00,0.00,20.22
80382.00,32.66,-82.71,1.00,-2.00,20.00,0.00,0.00,20.22
80588.00,33.51,-84.28,1.00,-1.00,20.00,0.00,0.00,19.00
80698.00,34.84,-86.93,1.00,-1.00,20.00,0.00,0.00,19.00
80765.00,36.06,-89.66,1.00,-1.00,20.00,0.00,0.00,19.00
80833.00,36.71,-91.25,1.00,-1.00,20.00,0.00,0.00,19.00
80901.00,37.59,-92.41,1.00,-1.00,20.00,0.00,0.00,19.00
80968.00,38.68,-93.83,1.00,-1.00,20.00,0.00,0.00,19.00
81036.00,39.40,-94.81,1.00,-1.00,20.00,0.00,0.00,19.00
81103.00,40.00,-95.52,1.00,-1.00,20.00,0.00,0.00,19.00
81171.00,40.85,-96.82,1.00,-1.00,20.00,0.00,0.00,19.00
81239.00,41.71,-98.24,1.00,-1.00,20.00,0.00,0.00,19.00
81446.00,42.79,-99.81,1.00,-1.00,20.00,0.00,0.00,19.00
81556.00,44.27,-102.01,1.00,-1.00,20.00,0.00,0.00,19.00
101713.00,39.76,-91.30,0.00,0.00,0.00,0.00,0.00,0.00
101820.00,26.89,-62.26,0.00,0.00,0.00,0.00,0.00,0.00
101885.00,17.53,-41.18,0.00,0.00,0.00,0.00,0.00,0.00
101951.00,16.54,-39.05,0.00,0.00,0.00,0.00,0.00,0.00
102017.00,17.95,-42.36,0.00,0.00,0.00,0.00,0.00,0.00
102082.00,18.61,-43.94,0.00,0.00,0.00,0.00,0.00,0.00
102148.00,18.61,-43.94,0.00,0.00,0.00,0.00,0.00,0.00
102213.00,18.61,-43.31,0.00,0.00,0.00,0.00,0.00,0.00
102279.00,18.61,-43.31,0.00,0.00,0.00,0.00,0.00,0.00
102344.00,18.61,-43.31,0.00,0.00,0.00,0.00,0.00,0.00
102548.00,18.61,-43.31,0.00,0.00,0.00,0.00,0.00,0.00
102656.00,18.61,-43.31,0.00,0.00,0.00,0.00,0.00,0.00
102721.00,18.10,-43.31,0.00,0.00,0.00,0.00,0.00,0.00
102787.00,18.10,-43.31,0.00,0.00,0.00,0.00,0.00,0.00
102852.00,18.10,-43.31,0.00,0.00,0.00,0.00,0.00,0.00
102918.00,18.10,-43.31,0.00,0.00,0.00,0.00,0.00,0.00
102983.00,18.10,-43.31,0.00,0.00,0.00,0.00,0.00,0.00
103049.00,18.10,-42.74,0.00,0.00,0.00,0.00,0.00,0.00
103114.00,18.10,-42.74,0.00,0.00,0.00,0.00,0.00,0.00
103180.00,18.10,-42.74,0.00,0.00,0.00,0.00,0.00,0.00
103385.00,18.10,-42.74,0.00,1.00,0.00,0.00,21.00,0.00
103493.00,18.10,-42.74,0.00,1.00,0.00,0.00,21.00,0.00
103560.00,18.10,-42.07,0.00,1.00,0.00,0.00,21.00,0.00
103626.00,18.10,-42.07,0.00,1.00,0.00,0.00,21.00,0.00
103693.00,18.10,-40.73,0.00,1.00,0.00,0.00,21.00,0.00
103759.00,18.10,-39.28,0.00,1.00,0.00,0.00,21.00,0.00
103826.00,18.10,-38.72,0.00,1.00,0.00,0.00,21.00,0.00
103892.00,18.10,-39.74,0.00,1.00,0.00,0.00,21.00,0.00
103959.00,18.10,-41.18,0.00,1.00,0.00,0.00,21.00,0.00
104026.00,18.10,-41.18,0.00,1.00,0.00,0.00,21.00,0.00
104229.00,18.10,-39.31,0.00,1.00,0.00,0.00,21.00,0.00
104338.00,18.10,-37.74,0.00,1.00,0.00,0.00,21.00,0.00
104404.00,18.10,-36.99,0.00,1.00,0.00,0.00,21.00,0.00
104471.00,18.10,-36.15,0.00,1.00,0.00,0.00,21.00,0.00
104538.00,18.10,-35.20,0.00,1.00,0.00,0.00,21.00,0.00
104604.00,18.10,-34.57,0.00,1.00,0.00,0.00,21.00,0.00
104671.00,18.10,-34.57,0.00,1.00,0.00,0.00,21.00,0.00
104737.00,18.10,-33.70,0.00,1.00,0.00,0.00,21.00,0.00
104804.00,18.10,-33.08,0.00,1.00,0.00,0.00,21.00,0.00
104870.00,18.60,-32.34,0.00,1.00,0.00,0.00,21.00,0.00
105076.00,18.60,-31.38,0.00,1.00,0.00,0.00,21.00,0.00
105185.00,18.60,-30.01,0.00,1.00,0.00,0.00,21.00,0.00
105251.00,18.60,-28.60,0.00,1.00,0.00,0.00,21.00,0.00
105318.00,18.60,-27.58,0.00,1.00,0.00,0.00,21.00,0.00
105384.00,18.60,-26.84,0.00,1.00,0.00,0.00,21.00,0.00
105451.00,18.60,-26.20,0.00,1.00,0.00,0.00,21.00,0.00
105518.00,19.11,-25.50,0.00,1.00,0.00,0.00,21.00,0.00
105584.00,19.11,-24.67,0.00,1.00,0.00,0.00,21.00,0.00
105651.00,19.11,-23.70,0.00,1.00,0.00,0.00,21.00,0.00
105717.00,19.11,-22.65,0.00,1.00,0.00,0.00,21.00,0.00
105923.00,19.11,-21.18,1.00,0.00,20.00,0.00,0.00,0.00
106032.00,19.11,-19.09,1.00,0.00,20.00,0.00,0.00,0.00
106098.00,19.11,-17.60,1.00,0.00,20.00,0.00,0.00,0.00
106165.00,19.11,-17.60,1.00,0.00,20.00,0.00,0.00,0.00
106231.00,19.81,-17.60,1.00,0.00,20.00,0.00,0.00,0.00
106298.00,19.81,-17.60,1.00,0.00,20.00,0.00,0.00,0.00
106364.00,19.81,-17.60,1.00,0.00,20.00,0.00,0.00,0.00
106431.00,20.36,-17.60,1.00,0.00,20.00,0.00,0.00,0.00
106498.00,20.36,-18.45,1.00,0.00,20.00,0.00,0.00,0.00
106564.00,20.36,-18.45,1.00,0.00,20.00,0.00,0.00,0.00
106771.00,21.15,-18.45,1.00,0.00,20.00,0.00,0.00,0.00
106878.00,22.03,-19.00,1.00,0.00,20.00,0.00,0.00,0.00
106945.00,22.87,-19.00,1.00,0.00,20.00,0.00,0.00,0.00
107012.00,22.87,-19.00,1.00,0.00,20.00,0.00,0.00,0.00
107078.00,23.59,-19.00,1.00,0.00,20.00,0.00,0.00,0.00
107145.00,24.17,-19.00,1.00,0.00,20.00,0.00,0.00,0.00
107211.00,24.73,-19.70,1.00,0.00,20.00,0.00,0.00,0.00
107278.00,24.73,-19.70,1.00,0.00,20.00,0.00,0.00,0.00
107344.00,25.53,-19.70,1.00,0.00,20.00,0.00,0.00,0.00
107411.00,25.53,-19.70,1.00,0.00,20.00,0.00,0.00,0.00
107617.00,26.74,-20.48,0.00,-1.00,0.00,0.00,0.00,19.00
107726.00,28.11,-20.48,0.00,-1.00,0.00,0.00,0.00,19.00
107794.00,29.00,-21.23,0.00,-1.00,0.00,0.00,0.00,19.00
107862.00,29.00,-21.23,0.00,-1.00,0.00,0.00,0.00,19.00
107929.00,29.00,-22.03,0.00,-1.00,0.00,0.00,0.00,19.00
107997.00,29.00,-22.03,0.00,-1.00,0.00,0.00,0.00,19.00
108064.00,29.00,-22.88,0.00,-1.00,0.00,0.00,0.00,19.00
108132.00,29.00,-23.40,0.00,-1.00,0.00,0.00,0.00,19.00
108199.00,29.00,-23.94,0.00,-1.00,0.00,0.00,0.00,19.00
108267.00,29.00,-24.49,0.00,-1.00,0.00,0.00,0.00,19.00
108477.00,29.00,-25.15,-1.00,-1.00,0.00,20.00,0.00,19.00
108589.00,29.00,-26.01,-1.00,-1.00,0.00,20.00,0.00,19.00
108658.00,29.00,-26.73,-1.00,-1.00,0.00,20.00,0.00,19.00
108728.00,29.00,-26.73,-1.00,-1.00,0.00,20.00,0.00,19.00
108797.00,29.00,-27.82,-1.00,-1.00,0.00,20.00,0.00,19.00
108867.00,28.16,-28.60,-1.00,-1.00,0.00,20.00,0.00,19.00
108937.00,28.16,-29.19,-1.00,-1.00,0.00,20.00,0.00,19.00
109006.00,28.16,-29.19,-1.00,-1.00,0.00,20.00,0.00,19.00
109077.00,27.44,-30.30,-1.00,-1.00,0.00,20.00,0.00,19.00
109147.00,27.44,-31.08,-1.00,-1.00,0.00,20.00,0.00,19.00
109359.00,27.44,-31.92,-1.00,-1.00,0.00,20.00,0.00,19.00
109469.00,27.44,-33.10,-1.00,-1.00,0.00,20.00,0.00,19.00
109539.00,27.44,-34.35,-1.00,-1.00,0.00,20.00,0.00,19.00
109609.00,26.81,-35.43,-1.00,-1.00,0.00,20.00,0.00,19.00
109679.00,26.26,-36.42,-1.00,-1.00,0.00,20.00,0.00,19.00
109749.00,26.26,-37.17,-1.00,-1.00,0.00,20.00,0.00,19.00
109818.00,26.26,-37.17,-1.00,-1.00,0.00,20.00,0.00,19.00
109888.00,26.26,-38.02,-1.00,-1.00,0.00,20.00,0.00,19.00
109958.00,26.26,-38.60,-1.00,-1.00,0.00,20.00,0.00,19.00
110027.00,26.26,-39.37,-1.00,-1.00,0.00,20.00,0.00,19.00
110239.00,25.36,-40.77,-2.00,-1.00,0.00,21.67,0.00,19.00
110351.00,24.40,-42.78,-2.00,-1.00,0.00,21.67,0.00,19.00
110420.00,24.40,-44.99,-2.00,-1.00,0.00,21.67,0.00,19.00
110490.00,24.40,-46.96,-2.00,-1.00,0.00,21.67,0.00,19.00
110560.00,24.40,-48.06,-2.00,-1.00,0.00,21.67,0.00,19.00
110629.00,24.40,-48.67,-2.00,-1.00,0.00,21.67,0.00,19.00
110699.00,23.86,-49.48,-2.00,-1.00,0.00,21.67,0.00,19.00
110769.00,23.10,-50.31,-2.00,-1.00,0.00,21.67,0.00,19.00
110838.00,23.10,-50.99,-2.00,-1.00,0.00,21.67,0.00,19.00
110908.00,23.10,-51.97,-2.00,-1.00,0.00,21.67,0.00,19.00
111120.00,23.10,-53.98,-1.00,-1.00,0.00,20.00,0.00,19.00
111232.00,22.27,-56.98,-1.00,-1.00,0.00,20.00,0.00,19.00
111301.00,21.50,-59.70,-1.00,-1.00,0.00,20.00,0.00,19.00
111371.00,21.00,-61.29,-1.00,-1.00,0.00,20.00,0.00,19.00
111440.00,21.00,-62.42,-1.00,-1.00,0.00,20.00,0.00,19.00
111510.00,20.20,-63.76,-1.00,-1.00,0.00,20.00,0.00,19.00
111580.00,20.20,-65.16,-1.00,-1.00,0.00,20.00,0.00,19.00
111649.00,20.20,-66.28,-1.00,-1.00,0.00,20.00,0.00,19.00
111719.00,19.46,-67.29,-1.00,-1.00,0.00,20.00,0.00,19.00
111789.00,18.76,-68.38,-1.00,-1.00,0.00,20.00,0.00,19.00
112002.00,18.15,-70.21,-1.00,-1.00,0.00,20.00,0.00,19.00
112113.00,17.29,-72.99,-1.00,-1.00,0.00,20.00,0.00,19.00
112183.00,16.22,-75.32,-1.00,-1.00,0.00,20.00,0.00,19.00
112252.00,15.43,-76.83,-1.00,-1.00,0.00,20.00,0.00,19.00
112322.00,14.80,-78.15,-1.00,-1.00,0.00,20.00,0.00,19.00
112392.00,14.15,-79.07,-1.00,-1.00,0.00,20.00,0.00,19.00
112461.00,13.45,-79.99,-1.00,-1.00,0.00,20.00,0.00,19.00
112531.00,12.62,-81.52,-1.00,-1.00,0.00,20.00,0.00,19.00
112601.00,11.78,-82.92,-1.00,-1.00,0.00,20.00,0.00,19.00
112671.00,11.15,-83.80,-1.00,-1.00,0.00,20.00,0.00,19.00
112882.00,10.27,-85.24,-1.00,0.00,0.00,20.00,0.00,0.00
112992.00,8.60,-87.60,-1.00,0.00,0.00,20.00,0.00,0.00
113058.00,6.69,-89.28,-1.00,0.00,0.00,20.00,0.00,0.00
113125.00,5.35,-89.28,-1.00,0.00,0.00,20.00,0.00,0.00
113191.00,4.58,-89.28,-1.00,0.00,0.00,20.00,0.00,0.00
113258.00,3.77,-88.57,-1.00,0.00,0.00,20.00,0.00,0.00
113325.00,2.75,-88.57,-1.00,0.00,0.00,20.00,0.00,0.00
113391.00,1.81,-88.04,-1.00,0.00,0.00,20.00,0.00,0.00
113458.00,0.97,-88.04,-1.00,0.00,0.00,20.00,0.00,0.00
113524.00,0.05,-87.42,-1.00,0.00,0.00,20.00,0.00,0.00
113731.00,-1.46,-86.87,-1.00,1.00,0.00,20.00,21.00,0.00
113842.00,-3.76,-86.15,-1.00,1.00,0.00,20.00,21.00,0.00
113910.00,-5.80,-85.38,-1.00,1.00,0.00,20.00,21.00,0.00
113979.00,-6.85,-85.38,-1.00,1.00,0.00,20.00,21.00,0.00
114048.00,-7.61,-84.64,-1.00,1.00,0.00,20.00,21.00,0.00
114116.00,-8.79,-83.00,-1.00,1.00,0.00,20.00,21.00,0.00
114185.00,-10.07,-80.79,-1.00,1.00,0.00,20.00,21.00,0.00
114254.00,-10.87,-79.19,-1.00,1.00,0.00,20.00,21.00,0.00
114324.00,-11.42,-78.07,-1.00,1.00,0.00,20.00,21.00,0.00
114394.00,-12.34,-76.48,-1.00,1.00,0.00,20.00,21.00,0.00
114606.00,-13.97,-74.93,-1.00,1.00,0.00,20.00,21.00,0.00
114717.00,-16.15,-74.12,-1.00,1.00,0.00,20.00,21.00,0.00
114787.00,-17.98,-72.86,-1.00,1.00,0.00,20.00,21.00,0.00
114856.00,-18.97,-71.01,-1.00,1.00,0.00,20.00,21.00,0.00
114926.00,-19.76,-69.61,-1.00,1.00,0.00,20.00,21.00,0.00
114996.00,-20.70,-68.60,-1.00,1.00,0.00,20.00,21.00,0.00
115065.00,-21.59,-67.79,-1.00,1.00,0.00,20.00,21.00,0.00
115136.00,-22.50,-67.16,-1.00,1.00,0.00,20.00,21.00,0.00
115206.00,-23.43,-66.28,-1.00,1.00,0.00,20.00,21.00,0.00
115275.00,-24.13,-65.18,-1.00,1.00,0.00,20.00,21.00,0.00
115486.00,-25.16,-63.79,0.00,2.00,0.00,0.00,22.44,0.00
115595.00,-27.09,-61.77,0.00,2.00,0.00,0.00,22.44,0.00
115662.00,-28.59,-59.82,0.00,2.00,0.00,0.00,22.44,0.00
115730.00,-28.59,-58.52,0.00,2.00,0.00,0.00,22.44,0.00
115798.00,-28.59,-57.47,0.00,2.00,0.00,0.00,22.44,0.00
115866.00,-27.93,-55.78,0.00,2.00,0.00,0.00,22.44,0.00
115934.00,-27.93,-53.99,0.00,2.00,0.00,0.00,22.44,0.00
116001.00,-27.93,-53.99,0.00,2.00,0.00,0.00,22.44,0.00
116069.00,-27.93,-54.62,0.00,2.00,0.00,0.00,22.44,0.00
116136.00,-27.93,-53.88,0.00,2.00,0.00,0.00,22.44,0.00
116343.00,-27.31,-51.01,0.00,2.00,0.00,0.00,22.44,0.00
116453.00,-27.31,-47.21,0.00,2.00,0.00,0.00,22.44,0.00
116520.00,-26.56,-44.10,0.00,2.00,0.00,0.00,22.44,0.00
116588.00,-26.56,-42.10,0.00,2.00,0.00,0.00,22.44,0.00
116656.00,-26.00,-40.15,0.00,2.00,0.00,0.00,22.44,0.00
116723.00,-26.00,-37.73,0.00,2.00,0.00,0.00,22.44,0.00
116791.00,-26.00,-36.06,0.00,2.00,0.00,0.00,22.44,0.00
116858.00,-25.20,-35.55,0.00,2.00,0.00,0.00,22.44,0.00
116926.00,-25.20,-35.55,0.00,2.00,0.00,0.00,22.44,0.00
116994.00,-25.20,-34.35,0.00,2.00,0.00,0.00,22.44,0.00
117202.00,-25.20,-31.83,0.00,1.00,0.00,0.00,21.00,0.00
117312.00,-24.27,-27.88,0.00,1.00,0.00,0.00,21.00,0.00
117380.00,-24.27,-24.33,0.00,1.00,0.00,0.00,21.00,0.00
117447.00,-24.27,-22.02,0.00,1.00,0.00,0.00,21.00,0.00
117515.00,-23.67,-20.41,0.00,1.00,0.00,0.00,21.00,0.00
117582.00,-23.67,-18.48,0.00,1.00,0.00,0.00,21.00,0.00
117650.00,-23.01,-16.39,0.00,1.00,0.00,0.00,21.00,0.00
117718.00,-23.01,-15.13,0.00,1.00,0.00,0.00,21.00,0.00
117785.00,-22.47,-14.10,0.00,1.00,0.00,0.00,21.00,0.00
117853.00,-22.47,-12.56,0.00,1.00,0.00,0.00,21.00,0.00
118065.00,-21.72,-10.45,0.00,1.00,0.00,0.00,21.00,0.00
118174.00,-21.12,-7.63,0.00,1.00,0.00,0.00,21.00,0.00
118241.00,-21.12,-5.02,0.00,1.00,0.00,0.00,21.00,0.00
118307.00,-20.62,-3.48,0.00,1.00,0.00,0.00,21.00,0.00
118374.00,-20.62,-2.41,0.00,1.00,0.00,0.00,21.00,0.00
118440.00,-20.06,-1.08,0.00,1.00,0.00,0.00,21.00,0.00
118507.00,-20.06,0.37,0.00,1.00,0.00,0.00,21.00,0.00
118573.00,-19.42,1.73,0.00,1.00,0.00,0.00,21.00,0.00
118638.00,-19.42,3.20,0.00,1.00,0.00,0.00,21.00,0.00
118704.00,-18.79,4.79,0.00,1.00,0.00,0.00,21.00,0.00
118909.00,-18.79,7.01,0.00,1.00,0.00,0.00,21.00,0.00
119017.00,-18.03,10.21,0.00,1.00,0.00,0.00,21.00,0.00
119084.00,-18.03,13.11,0.00,1.00,0.00,0.00,21.00,0.00
119150.00,-17.24,14.77,0.00,1.00,0.00,0.00,21.00,0.00
119217.00,-17.24,15.92,0.00,1.00,0.00,0.00,21.00,0.00
119283.00,-17.24,17.22,0.00,1.00,0.00,0.00,21.00,0.00
119350.00,-16.69,18.70,0.00,1.00,0.00,0.00,21.00,0.00
119416.00,-16.69,20.61,0.00,1.00,0.00,0.00,21.00,0.00
119483.00,-16.69,22.69,0.00,1.00,0.00,0.00,21.00,0.00
119549.00,-16.69,23.29,0.00,1.00,0.00,0.00,21.00,0.00
119756.00,-16.11,23.29,1.00,2.00,20.00,0.00,22.44,0.00
119866.00,-16.11,25.75,1.00,2.00,20.00,0.00,22.44,0.00
119933.00,-15.39,28.80,1.00,2.00,20.00,0.00,22.44,0.00
120001.00,-14.80,30.24,1.00,2.00,20.00,0.00,22.44,0.00
120069.00,-14.80,31.24,1.00,2.00,20.00,0.00,22.44,0.00
120136.00,-14.16,32.55,1.00,2.00,20.00,0.00,22.44,0.00
120204.00,-13.62,34.12,1.00,2.00,20.00,0.00,22.44,0.00
120271.00,-12.81,35.88,1.00,2.00,20.00,0.00,22.44,0.00
120339.00,-12.09,37.20,1.00,2.00,20.00,0.00,22.44,0.00
120407.00,-11.52,37.20,1.00,2.00,20.00,0.00,22.44,0.00
120614.00,-10.82,37.20,1.00,2.00,20.00,0.00,22.44,0.00
120723.00,-9.73,39.57,1.00,2.00,20.00,0.00,22.44,0.00
120790.00,-8.56,41.83,1.00,2.00,20.00,0.00,22.44,0.00
120856.00,-7.54,43.52,1.00,2.00,20.00,0.00,22.44,0.00
120923.00,-6.69,45.11,1.00,2.00,20.00,0.00,22.44,0.00
120989.00,-6.06,46.64,1.00,2.00,20.00,0.00,22.44,0.00
121056.00,-5.55,47.85,1.00,2.00,20.00,0.00,22.44,0.00
121122.00,-4.94,47.85,1.00,2.00,20.00,0.00,22.44,0.00
121189.00,-4.37,47.85,1.00,2.00,20.00,0.00,22.44,0.00
121255.00,-4.37,47.85,1.00,2.00,20.00,0.00,22.44,0.00
121464.00,-2.94,49.97,1.00,1.00,20.00,0.00,21.00,0.00
121573.00,-1.28,52.41,1.00,1.00,20.00,0.00,21.00,0.00
121639.00,0.19,54.82,1.00,1.00,20.00,0.00,21.00,0.00
121705.00,1.24,56.90,1.00,1.00,20.00,0.00,21.00,0.00
121771.00,2.36,57.75,1.00,1.00,20.00,0.00,21.00,0.00
121836.00,3.23,56.91,1.00,1.00,20.00,0.00,21.00,0.00
121902.00,3.92,56.91,1.00,1.00,20.00,0.00,21.00,0.00
121967.00,4.80,57.90,1.00,1.00,20.00,0.00,21.00,0.00
122033.00,5.62,58.96,1.00,1.00,20.00,0.00,21.00,0.00
122098.00,6.62,58.96,1.00,1.00,20.00,0.00,21.00,0.00
122304.00,8.19,60.01,1.00,0.00,20.00,0.00,0.00,0.00
122411.00,10.50,61.19,1.00,0.00,20.00,0.00,0.00,0.00
122476.00,12.90,62.09,1.00,0.00,20.00,0.00,0.00,0.00
